reviewerID,overall,asin,unixReviewTime
3218,"[4.0, 5.0, 4.0, 4.0, 4.0, 5.0, 2.0]","[2481, 1978, 1015, 1015, 1940, 1562, 1256]","[16093.0, 16093.0, 16126.0, 16126.0, 16126.0, 17616.0, 17616.0]"
3219,"[2.0, 3.0, 4.0, 4.0, 4.0, 3.0, 3.0, 4.0, 4.0, 3.0]","[2562, 4044, 4181, 2556, 2983, 5299, 3772, 4923, 3411, 5128]","[16175.0, 16439.0, 16513.0, 16613.0, 16806.0, 17137.0, 17250.0, 17295.0, 17407.0, 17407.0]"
3220,"[5.0, 4.0, 5.0, 5.0, 5.0]","[2267, 671, 91, 797, 1530]","[15853.0, 16679.0, 16679.0, 16821.0, 16821.0]"
3221,"[5.0, 4.0, 5.0, 1.0, 5.0, 5.0]","[2058, 630, 3007, 3202, 2489, 1910]","[15733.0, 16171.0, 16223.0, 16426.0, 16426.0, 17231.0]"
3222,"[5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0]","[699, 1114, 1114, 1263, 627, 627, 190, 1491, 2887]","[15715.0, 15797.0, 15797.0, 15797.0, 15998.0, 16163.0, 16202.0, 16856.0, 17313.0]"
3223,"[4.0, 3.0, 4.0, 5.0, 3.0, 4.0, 4.0, 5.0]","[2103, 1346, 4392, 4280, 721, 5150, 4755, 4749]","[16380.0, 16418.0, 16525.0, 16712.0, 16766.0, 16973.0, 17009.0, 17670.0]"
3224,"[4.0, 5.0, 5.0, 5.0, 4.0]","[2131, 2270, 119, 2835, 5230]","[16614.0, 16665.0, 17021.0, 17060.0, 17456.0]"
3225,"[5.0, 3.0, 4.0, 4.0, 3.0, 3.0]","[285, 1253, 1648, 1542, 2783, 4590]","[15718.0, 15784.0, 15808.0, 15875.0, 16413.0, 16943.0]"
3226,"[4.0, 4.0, 2.0, 1.0, 5.0]","[2341, 83, 73, 2525, 3202]","[15562.0, 16073.0, 16467.0, 16556.0, 16615.0]"
3227,"[5.0, 5.0, 5.0, 3.0, 5.0]","[901, 901, 2492, 687, 2046]","[16360.0, 16360.0, 16470.0, 16762.0, 17165.0]"
3228,"[5.0, 5.0, 1.0, 5.0, 1.0]","[2259, 699, 2419, 2216, 2652]","[16087.0, 16791.0, 17249.0, 17323.0, 17605.0]"
3229,"[2.0, 5.0, 5.0, 3.0, 3.0]","[3412, 4096, 2575, 3255, 238]","[16322.0, 16397.0, 16461.0, 16478.0, 16550.0]"
3230,"[4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0]","[3308, 510, 159, 2710, 3002, 3127, 2332, 2540]","[15964.0, 15964.0, 15964.0, 15964.0, 15964.0, 15964.0, 15964.0, 15964.0]"
3231,"[5.0, 5.0, 3.0, 5.0, 3.0, 5.0, 5.0, 4.0]","[3192, 2522, 3934, 4502, 1938, 3182, 718, 5051]","[15931.0, 16120.0, 16373.0, 16607.0, 16739.0, 16820.0, 16826.0, 16941.0]"
3232,"[5.0, 5.0, 3.0, 4.0, 5.0, 5.0]","[3634, 4370, 2241, 5310, 2880, 2997]","[16373.0, 16727.0, 16879.0, 17117.0, 17498.0, 17646.0]"
3233,"[4.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0]","[1207, 254, 1039, 1039, 1435, 1536, 2306, 3788]","[16066.0, 16066.0, 16098.0, 16098.0, 16098.0, 16098.0, 16349.0, 16433.0]"
3234,"[4.0, 5.0, 5.0, 4.0, 5.0, 5.0, 5.0, 5.0, 1.0]","[1589, 924, 924, 1227, 1753, 1753, 1753, 3031, 2251]","[16077.0, 16077.0, 16077.0, 16152.0, 16248.0, 16282.0, 16339.0, 16339.0, 17578.0]"
3235,"[3.0, 1.0, 3.0, 5.0, 5.0]","[3046, 116, 4189, 3894, 3462]","[15671.0, 15746.0, 16787.0, 17324.0, 17324.0]"
3236,"[5.0, 5.0, 5.0, 5.0, 5.0]","[4210, 3662, 1076, 1076, 4058]","[16367.0, 16367.0, 16697.0, 16697.0, 16698.0]"
3237,"[5.0, 5.0, 5.0, 1.0, 3.0, 5.0, 5.0, 5.0, 4.0, 2.0, 2.0]","[2114, 4143, 3935, 3507, 4386, 2273, 4575, 721, 4108, 3518, 4224]","[16271.0, 16404.0, 16464.0, 16558.0, 16705.0, 16734.0, 16761.0, 16761.0, 16809.0, 16850.0, 17003.0]"
3238,"[5.0, 1.0, 5.0, 5.0, 5.0, 5.0]","[403, 948, 1103, 1103, 1382, 1598]","[16680.0, 16680.0, 16680.0, 16680.0, 16680.0, 16680.0]"
3239,"[5.0, 5.0, 3.0, 3.0, 5.0, 5.0, 5.0, 5.0, 5.0]","[2148, 1965, 1965, 2148, 1965, 2148, 1866, 1595, 1599]","[15040.0, 15040.0, 15040.0, 15040.0, 15074.0, 15074.0, 16589.0, 17251.0, 17366.0]"
3240,"[1.0, 5.0, 5.0, 5.0, 5.0]","[508, 2954, 1651, 3347, 190]","[15848.0, 17389.0, 17389.0, 17389.0, 17591.0]"
3241,"[5.0, 5.0, 5.0, 5.0, 3.0]","[1487, 1088, 5261, 1088, 1576]","[15648.0, 15648.0, 15648.0, 15648.0, 17023.0]"
3242,"[3.0, 5.0, 5.0, 3.0, 5.0, 5.0]","[610, 610, 18, 18, 987, 987]","[17057.0, 17057.0, 17057.0, 17057.0, 17057.0, 17057.0]"
3243,"[5.0, 5.0, 5.0, 4.0, 5.0, 3.0, 5.0, 5.0, 5.0, 5.0, 2.0]","[4818, 889, 889, 1466, 1468, 2174, 1959, 1660, 1016, 1016, 405]","[16963.0, 16963.0, 16963.0, 16963.0, 16964.0, 16964.0, 16964.0, 16964.0, 16964.0, 16964.0, 16964.0]"
3244,"[5.0, 5.0, 5.0, 5.0, 5.0]","[250, 247, 253, 246, 245]","[13949.0, 13949.0, 13949.0, 13949.0, 13949.0]"
3245,"[5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0]","[3308, 3127, 3002, 2710, 2540, 2332, 510, 159, 3002, 159, 510, 2332, 2540, 2710, 3127, 3308]","[16306.0, 16306.0, 16306.0, 16306.0, 16306.0, 16306.0, 16306.0, 16306.0, 16378.0, 16378.0, 16378.0, 16378.0, 16378.0, 16378.0, 16378.0, 16378.0]"
3246,"[5.0, 5.0, 5.0, 5.0, 5.0]","[1047, 1047, 821, 1679, 1985]","[15315.0, 15315.0, 16107.0, 16107.0, 16107.0]"
3247,"[5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0]","[924, 532, 1279, 1590, 1626, 2485, 2616, 3278, 924, 337]","[16269.0, 16269.0, 16269.0, 16269.0, 16269.0, 16269.0, 16269.0, 16269.0, 16269.0, 16269.0]"
3248,"[3.0, 3.0, 3.0, 3.0, 3.0, 3.0, 3.0, 3.0, 3.0]","[2540, 3308, 3127, 3002, 2710, 510, 511, 159, 2332]","[16282.0, 16282.0, 16282.0, 16282.0, 16282.0, 16282.0, 16282.0, 16282.0, 16282.0]"
3249,"[1.0, 5.0, 5.0, 4.0, 4.0, 5.0, 3.0]","[2947, 4058, 4140, 2255, 4785, 4849, 4986]","[16420.0, 16420.0, 16424.0, 16424.0, 16434.0, 17247.0, 17247.0]"
3250,"[5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0]","[3566, 1074, 1074, 532, 4505, 4974, 531]","[16677.0, 16677.0, 16677.0, 16677.0, 17213.0, 17352.0, 17352.0]"
3251,"[5.0, 5.0, 2.0, 5.0, 5.0]","[56, 1058, 99, 1058, 135]","[16587.0, 16587.0, 16587.0, 16587.0, 16587.0]"
3252,"[1.0, 3.0, 1.0, 1.0, 1.0]","[1577, 1098, 1957, 687, 685]","[16942.0, 16942.0, 17093.0, 17093.0, 17093.0]"
3253,"[5.0, 5.0, 5.0, 5.0, 5.0]","[5134, 1544, 1058, 1058, 135]","[16965.0, 16965.0, 17079.0, 17079.0, 17079.0]"
3254,"[4.0, 5.0, 5.0, 5.0, 5.0]","[1878, 726, 135, 1058, 1058]","[16328.0, 16412.0, 16593.0, 16593.0, 16593.0]"
3255,"[4.0, 4.0, 4.0, 5.0, 5.0]","[1937, 1867, 2787, 196, 410]","[16445.0, 16445.0, 16445.0, 16445.0, 16445.0]"
3256,"[5.0, 5.0, 1.0, 4.0, 5.0]","[2903, 2050, 1925, 505, 2694]","[16338.0, 16338.0, 16338.0, 16838.0, 17108.0]"
3257,"[5.0, 5.0, 5.0, 5.0, 5.0]","[158, 4268, 4739, 5391, 1859]","[17413.0, 17690.0, 17690.0, 17690.0, 17690.0]"
3258,"[5.0, 5.0, 5.0, 5.0, 5.0, 5.0]","[2908, 1965, 2148, 1501, 4664, 2907]","[17277.0, 17277.0, 17277.0, 17277.0, 17277.0, 17365.0]"
3259,"[5.0, 5.0, 5.0, 5.0, 5.0]","[495, 993, 993, 1000, 1000]","[15813.0, 15938.0, 15938.0, 16157.0, 16157.0]"
3260,"[5.0, 5.0, 2.0, 2.0, 5.0, 5.0, 3.0, 3.0, 5.0, 5.0, 5.0]","[1965, 2148, 2148, 1965, 2148, 1965, 1965, 2148, 2671, 1965, 2148]","[15502.0, 15502.0, 15503.0, 15503.0, 15511.0, 15511.0, 15521.0, 15521.0, 15545.0, 15621.0, 15621.0]"
3261,"[5.0, 4.0, 4.0, 3.0, 5.0, 5.0, 4.0, 5.0, 4.0, 5.0, 5.0, 5.0, 5.0, 5.0, 3.0, 4.0, 4.0, 4.0, 4.0, 3.0, 5.0, 4.0, 4.0, 3.0, 3.0]","[1580, 1345, 4333, 4273, 4171, 4528, 3580, 3422, 4872, 4549, 4972, 4979, 4754, 5083, 4751, 4224, 5318, 5241, 5366, 502, 1780, 2906, 5148, 494, 408]","[16103.0, 16387.0, 16469.0, 16472.0, 16559.0, 16629.0, 16733.0, 16736.0, 16741.0, 16779.0, 16802.0, 16875.0, 16884.0, 16940.0, 16971.0, 16972.0, 17050.0, 17078.0, 17114.0, 17114.0, 17154.0, 17195.0, 17395.0, 17507.0, 17654.0]"
3262,"[4.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 1.0, 5.0]","[614, 3678, 156, 155, 161, 3533, 3423, 156, 156, 155, 155, 2382, 4062]","[16025.0, 16349.0, 16349.0, 16349.0, 16349.0, 16349.0, 16349.0, 16466.0, 16466.0, 16466.0, 16466.0, 16466.0, 16509.0]"
3263,"[5.0, 5.0, 5.0, 5.0, 5.0]","[100, 3606, 934, 934, 3092]","[17158.0, 17158.0, 17158.0, 17158.0, 17158.0]"
3264,"[5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0]","[3824, 1237, 1026, 1026, 4892, 4895, 4139]","[16629.0, 16633.0, 16992.0, 16992.0, 17000.0, 17000.0, 17002.0]"
3265,"[5.0, 5.0, 5.0, 5.0, 5.0]","[1703, 1688, 1692, 1692, 3139]","[15809.0, 15809.0, 16013.0, 16188.0, 16489.0]"
3266,"[5.0, 5.0, 5.0, 5.0, 5.0, 5.0]","[3001, 2530, 1237, 4476, 5383, 1137]","[16861.0, 16861.0, 16861.0, 16936.0, 17071.0, 17116.0]"
3267,"[5.0, 5.0, 3.0, 5.0, 5.0, 5.0, 5.0]","[1189, 1189, 1260, 2158, 4311, 2173, 2589]","[15782.0, 15782.0, 16017.0, 16815.0, 16815.0, 17232.0, 17240.0]"
3268,"[5.0, 1.0, 3.0, 4.0, 3.0]","[1757, 2795, 2798, 3928, 4945]","[15767.0, 15806.0, 15884.0, 16643.0, 17736.0]"
3269,"[5.0, 5.0, 5.0, 5.0, 5.0]","[2775, 486, 1198, 1198, 4777]","[17362.0, 17363.0, 17363.0, 17363.0, 17535.0]"
3270,"[4.0, 3.0, 4.0, 5.0, 5.0, 3.0, 4.0, 4.0, 4.0]","[1266, 3708, 2160, 4369, 5106, 5168, 1144, 1144, 3651]","[16390.0, 16729.0, 16826.0, 16874.0, 16874.0, 16996.0, 17053.0, 17053.0, 17332.0]"
3271,"[5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 4.0, 5.0]","[348, 1275, 616, 2015, 1753, 3211, 1753, 1753]","[16441.0, 16525.0, 16536.0, 16647.0, 16709.0, 16719.0, 16735.0, 16823.0]"
3272,"[3.0, 3.0, 3.0, 3.0, 3.0, 3.0, 3.0, 3.0, 3.0, 3.0]","[18, 610, 510, 3002, 2332, 2540, 2710, 159, 3127, 3308]","[17233.0, 17233.0, 17233.0, 17233.0, 17233.0, 17233.0, 17233.0, 17233.0, 17233.0, 17233.0]"
3273,"[4.0, 5.0, 5.0, 5.0, 4.0, 5.0]","[1200, 1965, 1965, 2148, 1200, 2148]","[15905.0, 15905.0, 15905.0, 15905.0, 15905.0, 15905.0]"
3274,"[5.0, 4.0, 4.0, 5.0, 5.0, 5.0]","[938, 2555, 955, 938, 693, 293]","[15939.0, 15939.0, 15939.0, 15939.0, 15959.0, 16041.0]"
3275,"[5.0, 1.0, 5.0, 5.0, 5.0, 5.0]","[893, 342, 1009, 1009, 3172, 2074]","[16688.0, 16688.0, 16688.0, 16688.0, 16688.0, 16688.0]"
3276,"[5.0, 5.0, 5.0, 5.0, 5.0]","[1965, 1965, 2148, 2148, 1562]","[15781.0, 15781.0, 15781.0, 15781.0, 17495.0]"
3277,"[5.0, 5.0, 1.0, 1.0, 4.0]","[521, 1679, 2121, 2240, 3707]","[17380.0, 17380.0, 17595.0, 17595.0, 17595.0]"
3278,"[5.0, 5.0, 5.0, 5.0, 5.0]","[1177, 1177, 1106, 4767, 1106]","[17093.0, 17093.0, 17215.0, 17215.0, 17215.0]"
3279,"[5.0, 5.0, 5.0, 5.0, 1.0, 1.0]","[1587, 1598, 1597, 2626, 4088, 4057]","[15963.0, 16336.0, 16415.0, 16732.0, 17445.0, 17445.0]"
3280,"[5.0, 5.0, 5.0, 5.0, 5.0]","[2906, 3874, 3471, 1913, 3632]","[16386.0, 16386.0, 16386.0, 16386.0, 16680.0]"
3281,"[5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0]","[221, 221, 221, 221, 221, 221, 221, 221, 221, 221, 221, 221, 221, 221, 3317, 221, 652, 1380, 221, 9, 221]","[17355.0, 17355.0, 17355.0, 17355.0, 17355.0, 17355.0, 17355.0, 17355.0, 17355.0, 17355.0, 17355.0, 17355.0, 17355.0, 17355.0, 17355.0, 17355.0, 17355.0, 17355.0, 17355.0, 17355.0, 17355.0]"
3282,"[5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 3.0, 5.0, 5.0, 5.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 5.0, 1.0, 1.0, 1.0]","[1543, 1088, 1088, 1088, 5261, 1088, 3385, 1088, 1088, 24, 2710, 2540, 3002, 2332, 3127, 159, 510, 3308, 2386, 3894, 4706, 4706]","[16122.0, 16134.0, 16134.0, 16135.0, 16135.0, 16135.0, 16223.0, 16227.0, 16227.0, 16246.0, 16367.0, 16367.0, 16367.0, 16367.0, 16367.0, 16367.0, 16367.0, 16367.0, 16375.0, 17027.0, 17133.0, 17133.0]"
3283,"[2.0, 2.0, 3.0, 2.0, 1.0]","[4794, 4740, 4647, 1594, 4247]","[17439.0, 17439.0, 17439.0, 17580.0, 17580.0]"
3284,"[1.0, 1.0, 5.0, 4.0, 1.0, 4.0, 5.0, 4.0]","[1197, 1197, 3085, 953, 3834, 953, 3765, 3743]","[16290.0, 16290.0, 16400.0, 16857.0, 16857.0, 16857.0, 17672.0, 17693.0]"
3285,"[5.0, 5.0, 5.0, 5.0, 5.0]","[2234, 1690, 2906, 2234, 797]","[15825.0, 16104.0, 16576.0, 16967.0, 17121.0]"
3286,"[5.0, 5.0, 5.0, 3.0, 5.0, 5.0, 5.0]","[4595, 5261, 5115, 2788, 1088, 1088, 5111]","[16937.0, 17015.0, 17015.0, 17015.0, 17015.0, 17015.0, 17047.0]"
3287,"[5.0, 4.0, 5.0, 4.0, 4.0]","[4282, 3154, 2753, 3742, 5386]","[16559.0, 17056.0, 17182.0, 17270.0, 17289.0]"
3288,"[4.0, 4.0, 4.0, 3.0, 4.0, 4.0, 5.0, 3.0, 4.0, 4.0, 4.0, 3.0, 5.0]","[952, 952, 451, 3780, 2102, 4210, 3634, 3925, 3696, 3413, 4171, 393, 4428]","[16103.0, 16103.0, 16111.0, 16195.0, 16355.0, 16368.0, 16380.0, 16385.0, 16390.0, 16521.0, 16585.0, 16595.0, 17138.0]"
3289,"[5.0, 4.0, 5.0, 5.0, 5.0, 4.0, 4.0, 5.0, 5.0, 5.0]","[2103, 5355, 1144, 1144, 3133, 2942, 3742, 3651, 2538, 3875]","[16375.0, 16987.0, 17054.0, 17054.0, 17165.0, 17245.0, 17264.0, 17340.0, 17351.0, 17351.0]"
3290,"[5.0, 5.0, 5.0, 5.0, 5.0, 3.0, 5.0, 5.0]","[218, 241, 632, 241, 3066, 2199, 1426, 2935]","[15895.0, 15895.0, 15895.0, 16278.0, 16278.0, 16278.0, 16278.0, 17602.0]"
3291,"[5.0, 2.0, 1.0, 2.0, 1.0]","[1449, 1519, 610, 20, 18]","[17471.0, 17604.0, 17604.0, 17604.0, 17604.0]"
3292,"[4.0, 5.0, 5.0, 4.0, 5.0, 4.0, 5.0, 3.0, 3.0]","[206, 957, 205, 214, 957, 2291, 721, 4970, 3772]","[15904.0, 16119.0, 16119.0, 16119.0, 16119.0, 16244.0, 16739.0, 17008.0, 17237.0]"
3293,"[2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0]","[3002, 2710, 510, 3308, 3127, 159, 2332, 2540]","[16384.0, 16384.0, 16384.0, 16384.0, 16384.0, 16384.0, 16384.0, 16384.0]"
3294,"[5.0, 5.0, 5.0, 5.0, 5.0, 5.0]","[1965, 1965, 1965, 2148, 2148, 2148]","[16020.0, 16020.0, 16020.0, 16020.0, 16020.0, 16020.0]"
3295,"[5.0, 3.0, 4.0, 5.0, 5.0]","[2530, 1621, 1237, 1621, 3552]","[15857.0, 15857.0, 15857.0, 15857.0, 16593.0]"
3296,"[4.0, 5.0, 5.0, 4.0, 4.0, 5.0, 5.0, 5.0, 3.0, 5.0, 4.0, 4.0, 4.0]","[3651, 25, 3875, 25, 3651, 4130, 25, 5128, 4904, 4853, 1517, 984, 4107]","[17338.0, 17338.0, 17345.0, 17345.0, 17345.0, 17348.0, 17360.0, 17385.0, 17425.0, 17494.0, 17522.0, 17541.0, 17665.0]"
3297,"[5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0]","[2332, 159, 510, 2540, 2710, 3002, 3127, 3308]","[16418.0, 16418.0, 16418.0, 16418.0, 16418.0, 16418.0, 16418.0, 16418.0]"
3298,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]","[3127, 3002, 510, 3308, 2710, 2540, 2332, 159]","[16349.0, 16349.0, 16349.0, 16349.0, 16349.0, 16349.0, 16349.0, 16349.0]"
3299,"[5.0, 5.0, 5.0, 5.0, 5.0]","[205, 2866, 25, 4799, 3881]","[16149.0, 16423.0, 17343.0, 17393.0, 17398.0]"
3300,"[4.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 4.0, 3.0, 5.0]","[2698, 578, 202, 222, 141, 526, 2736, 3101, 2172, 2960]","[16088.0, 16148.0, 16213.0, 16213.0, 16213.0, 16482.0, 16500.0, 16510.0, 16533.0, 17373.0]"
3301,"[5.0, 5.0, 5.0, 5.0, 5.0]","[1114, 1114, 307, 1651, 2954]","[15964.0, 15964.0, 15996.0, 16424.0, 16702.0]"
3302,"[5.0, 3.0, 4.0, 4.0, 5.0, 5.0, 5.0, 2.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 4.0, 5.0, 4.0, 5.0]","[682, 3507, 4174, 9, 684, 1760, 1463, 2446, 3943, 2375, 3471, 5194, 5359, 2337, 3329, 272, 4107, 408]","[16102.0, 16530.0, 16550.0, 16569.0, 16574.0, 16574.0, 16650.0, 16844.0, 16956.0, 16957.0, 17229.0, 17340.0, 17396.0, 17642.0, 17642.0, 17655.0, 17656.0, 17656.0]"
3303,"[5.0, 5.0, 5.0, 1.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 1.0, 5.0, 4.0, 4.0]","[884, 884, 5310, 3773, 4608, 5154, 5032, 5157, 2945, 1661, 3093, 4734, 5157, 985, 985]","[17003.0, 17003.0, 17128.0, 17244.0, 17259.0, 17265.0, 17265.0, 17286.0, 17286.0, 17286.0, 17319.0, 17424.0, 17463.0, 17539.0, 17539.0]"
3304,"[3.0, 5.0, 3.0, 1.0, 5.0]","[123, 437, 217, 2803, 4992]","[15728.0, 15927.0, 16028.0, 17011.0, 17033.0]"
3305,"[4.0, 5.0, 4.0, 4.0, 5.0]","[3058, 1543, 1088, 1088, 3652]","[16304.0, 16304.0, 16304.0, 16304.0, 16703.0]"
3306,"[5.0, 3.0, 5.0, 5.0, 5.0]","[485, 1746, 1058, 135, 1058]","[14754.0, 15823.0, 17398.0, 17398.0, 17398.0]"
3307,"[5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0]","[3002, 3127, 2710, 2540, 2332, 510, 159, 3308]","[16012.0, 16012.0, 16012.0, 16012.0, 16012.0, 16012.0, 16012.0, 16012.0]"
3308,"[5.0, 5.0, 5.0, 5.0, 5.0, 5.0]","[1965, 2148, 2148, 1965, 2148, 1965]","[16848.0, 16848.0, 17011.0, 17011.0, 17021.0, 17021.0]"
3309,"[5.0, 4.0, 4.0, 5.0, 5.0]","[1792, 981, 981, 4145, 3505]","[16629.0, 16629.0, 16629.0, 16697.0, 16697.0]"
3310,"[5.0, 5.0, 5.0, 5.0, 5.0]","[4346, 3288, 5381, 4911, 4541]","[16503.0, 16503.0, 17384.0, 17384.0, 17384.0]"
3311,"[2.0, 5.0, 3.0, 4.0, 4.0, 5.0, 5.0, 5.0, 5.0, 5.0, 4.0, 5.0, 5.0, 5.0, 5.0, 1.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 4.0, 5.0]","[522, 1580, 3644, 3934, 4096, 4885, 5104, 1623, 3020, 5320, 3773, 3470, 4983, 4924, 3122, 25, 1746, 1746, 1044, 1044, 4316, 2880, 3961, 4749]","[15853.0, 16093.0, 16159.0, 16377.0, 16386.0, 16705.0, 16880.0, 16979.0, 17001.0, 17086.0, 17191.0, 17200.0, 17225.0, 17244.0, 17325.0, 17329.0, 17335.0, 17341.0, 17401.0, 17401.0, 17489.0, 17504.0, 17628.0, 17647.0]"
3312,"[5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0]","[3127, 510, 159, 2332, 3308, 2540, 2710, 3002]","[15932.0, 15932.0, 15932.0, 15932.0, 15932.0, 15932.0, 15932.0, 15932.0]"
3313,"[5.0, 5.0, 5.0, 5.0, 1.0]","[1058, 1058, 135, 56, 726]","[15978.0, 15978.0, 15978.0, 15978.0, 16079.0]"
3314,"[5.0, 4.0, 5.0, 4.0, 4.0]","[694, 4303, 1765, 1209, 1209]","[16868.0, 16868.0, 16868.0, 17433.0, 17433.0]"
3315,"[3.0, 3.0, 3.0, 3.0, 3.0, 3.0]","[1753, 1753, 1753, 3211, 1965, 2148]","[16063.0, 16063.0, 16063.0, 16063.0, 16232.0, 16232.0]"
3316,"[3.0, 4.0, 4.0, 3.0, 3.0, 3.0, 3.0, 4.0, 4.0, 4.0, 4.0]","[215, 3796, 3815, 882, 882, 883, 883, 4505, 1829, 5180, 3012]","[16205.0, 16205.0, 16239.0, 16378.0, 16378.0, 16681.0, 16681.0, 16734.0, 16832.0, 16925.0, 17638.0]"
3317,"[5.0, 5.0, 5.0, 5.0, 4.0]","[1209, 1209, 1177, 1177, 4777]","[17249.0, 17249.0, 17284.0, 17284.0, 17284.0]"
3318,"[5.0, 5.0, 5.0, 4.0, 4.0, 5.0]","[1082, 1082, 1893, 1031, 1031, 1429]","[14886.0, 14886.0, 15013.0, 16232.0, 16232.0, 16494.0]"
3319,"[5.0, 5.0, 3.0, 1.0, 5.0]","[5074, 1780, 3860, 839, 841]","[16894.0, 17176.0, 17205.0, 17304.0, 17308.0]"
3320,"[5.0, 5.0, 5.0, 5.0, 5.0]","[3537, 913, 913, 3731, 850]","[14792.0, 15739.0, 15739.0, 15843.0, 15843.0]"
3321,"[4.0, 4.0, 4.0, 4.0, 4.0]","[4965, 5250, 1445, 1711, 4119]","[17189.0, 17189.0, 17236.0, 17236.0, 17236.0]"
3322,"[3.0, 3.0, 5.0, 5.0, 5.0, 4.0, 5.0, 5.0, 5.0, 4.0]","[1175, 1175, 1209, 1209, 2736, 4601, 4952, 4558, 2145, 4777]","[16489.0, 16489.0, 16529.0, 16529.0, 16529.0, 16846.0, 16846.0, 16846.0, 16846.0, 16846.0]"
3323,"[2.0, 2.0, 2.0, 5.0, 5.0]","[1058, 1058, 135, 988, 988]","[15934.0, 15934.0, 15934.0, 16534.0, 16534.0]"
3324,"[5.0, 5.0, 5.0, 5.0, 5.0]","[2377, 4675, 2971, 2932, 3908]","[16497.0, 16724.0, 16724.0, 16891.0, 16891.0]"
3325,"[5.0, 5.0, 5.0, 5.0, 5.0]","[1209, 1196, 685, 1209, 1196]","[16671.0, 16671.0, 16671.0, 16671.0, 16671.0]"
3326,"[1.0, 1.0, 2.0, 1.0, 2.0, 1.0]","[1108, 1108, 1158, 1106, 1158, 1106]","[16724.0, 16724.0, 16724.0, 16724.0, 16724.0, 16724.0]"
3327,"[5.0, 5.0, 5.0, 5.0, 5.0, 4.0, 5.0, 3.0]","[2178, 616, 680, 2802, 2212, 2532, 5230, 3187]","[16498.0, 16706.0, 16706.0, 16706.0, 16806.0, 16875.0, 17211.0, 17703.0]"
3328,"[3.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 4.0]","[1651, 2610, 2736, 1318, 4476, 866, 3393, 866, 2256]","[15955.0, 16374.0, 16618.0, 16618.0, 16908.0, 17022.0, 17022.0, 17022.0, 17174.0]"
3329,"[5.0, 5.0, 5.0, 5.0, 5.0, 3.0, 5.0]","[1549, 545, 545, 803, 2423, 1272, 634]","[16828.0, 16828.0, 16828.0, 16828.0, 16828.0, 16829.0, 16829.0]"
3330,"[5.0, 5.0, 5.0, 5.0, 5.0]","[1648, 1075, 1075, 593, 2145]","[15382.0, 15589.0, 15589.0, 15590.0, 15590.0]"
3331,"[5.0, 5.0, 5.0, 5.0, 5.0]","[4181, 4843, 714, 5302, 4719]","[16479.0, 16730.0, 16848.0, 17119.0, 17409.0]"
3332,"[5.0, 5.0, 3.0, 4.0, 5.0]","[2578, 2112, 218, 1302, 1562]","[16132.0, 16153.0, 16153.0, 16160.0, 16362.0]"
3333,"[5.0, 3.0, 5.0, 4.0, 5.0, 3.0, 5.0, 5.0]","[3606, 27, 26, 3477, 28, 1424, 4598, 3057]","[16495.0, 16495.0, 16495.0, 16495.0, 16505.0, 16541.0, 16858.0, 17390.0]"
3334,"[5.0, 5.0, 5.0, 5.0, 5.0]","[641, 685, 686, 1209, 1209]","[16270.0, 16270.0, 16270.0, 16270.0, 16270.0]"
3335,"[5.0, 5.0, 5.0, 5.0, 5.0]","[3279, 1058, 1058, 135, 3071]","[16601.0, 16784.0, 16784.0, 16784.0, 17280.0]"
3336,"[5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0]","[731, 1339, 731, 729, 1340, 1657, 733]","[16130.0, 16130.0, 16130.0, 16130.0, 16130.0, 16130.0, 16130.0]"
