,reviewerID,overall,asin,unixReviewTime
3527,3528,"[5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0]","[510, 2540, 2710, 3002, 3127, 3308, 159, 2332]","[3668.0, 3668.001, 3668.002, 3668.003, 3668.004, 3668.005, 3668.006, 3668.007]"
3528,3529,"[5.0, 2.0, 5.0, 5.0, 3.0, 5.0]","[298, 5124, 5132, 1599, 4588, 4749]","[3391.0, 5003.0, 5004.0, 5025.0, 5025.001, 5059.0]"
3529,3530,"[5.0, 5.0, 5.0, 5.0, 3.0]","[486, 1198, 1198, 3417, 1272]","[4190.0, 4190.001, 4190.002, 4242.0, 4321.0]"
3530,3531,"[5.0, 5.0, 5.0, 5.0, 5.0, 5.0]","[1047, 1047, 1058, 1058, 135, 1746]","[3605.0, 3605.001, 3639.0, 3639.001, 3639.002, 4248.0]"
3531,3532,"[4.0, 3.0, 2.0, 3.0, 3.0, 4.0, 4.0]","[4019, 1640, 5177, 4751, 4072, 3411, 5360]","[3951.0, 4212.0, 4350.0, 4372.0, 4451.0, 4797.0, 4798.0]"
3532,3533,"[5.0, 5.0, 5.0, 5.0, 5.0]","[1679, 2380, 1198, 1198, 486]","[2276.0, 3109.0, 4618.0, 4618.001, 4618.002]"
3533,3534,"[5.0, 5.0, 1.0, 1.0, 5.0, 5.0]","[964, 964, 2364, 2021, 155, 156]","[4241.0, 4241.001, 4277.0, 4277.001, 4758.0, 4758.001]"
3534,3535,"[5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0]","[4824, 21, 21, 20, 699, 2285, 1519, 2580, 3909, 1725, 2040, 763]","[4071.0, 4071.001, 4071.002, 4071.003, 4071.004, 4071.005, 4071.006, 4071.007, 4071.008, 4071.009, 4071.01, 4353.0]"
3535,3536,"[1.0, 1.0, 3.0, 5.0, 5.0]","[583, 423, 3874, 1197, 1197]","[3097.0, 3097.001, 4064.0, 4224.0, 4224.001]"
3536,3537,"[1.0, 4.0, 5.0, 5.0, 5.0]","[726, 1310, 1998, 4735, 750]","[3153.0, 4013.0, 4139.0, 5011.0, 5042.0]"
3537,3538,"[4.0, 5.0, 4.0, 5.0, 4.0]","[55, 116, 52, 53, 49]","[4419.0, 4419.001, 4457.0, 4457.001, 4457.002]"
3538,3539,"[5.0, 4.0, 3.0, 5.0, 5.0, 5.0, 4.0, 4.0]","[3104, 3566, 4960, 2001, 738, 4412, 3278, 1706]","[3971.0, 3971.001, 4262.0, 4284.0, 4284.001, 4284.002, 4311.0, 4311.001]"
3539,3540,"[5.0, 2.0, 5.0, 2.0, 4.0, 5.0, 5.0, 4.0, 5.0]","[2148, 1965, 1965, 2148, 2148, 2148, 1965, 1965, 4030]","[3217.0, 3217.001, 3217.002, 3217.003, 3269.0, 3269.001, 3269.002, 3269.003, 3736.0]"
3540,3541,"[1.0, 1.0, 5.0, 5.0, 3.0]","[1519, 20, 155, 156, 2373]","[4606.0, 4606.001, 4648.0, 4648.001, 4717.0]"
3541,3542,"[1.0, 1.0, 1.0, 2.0, 4.0, 4.0, 4.0, 4.0, 2.0, 1.0, 1.0, 4.0, 4.0, 1.0, 1.0, 5.0, 5.0, 5.0, 1.0]","[2555, 681, 682, 1180, 977, 977, 977, 977, 641, 491, 497, 44, 44, 1150, 1150, 1209, 1209, 844, 796]","[3923.0, 3955.0, 3955.001, 3957.0, 3957.001, 3957.002, 3957.003, 3957.004, 3957.005, 3957.006, 3957.007, 3957.008, 3957.009, 3959.0, 3959.001, 3959.002, 3959.003, 3963.0, 4089.0]"
3542,3543,"[5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0]","[3002, 2710, 3127, 2540, 2332, 3308, 159, 510]","[4642.0, 4642.001, 4642.002, 4642.003, 4642.004, 4642.005, 4642.006, 4642.007]"
3543,3544,"[4.0, 5.0, 5.0, 5.0, 5.0, 4.0, 4.0, 4.0, 5.0, 4.0, 5.0, 4.0, 5.0, 3.0, 4.0]","[562, 1807, 1399, 2163, 1400, 46, 3136, 3815, 3942, 3734, 1562, 4385, 721, 544, 5342]","[1992.0, 2611.0, 2616.0, 2720.0, 2720.001, 3302.0, 3596.0, 3611.0, 3848.0, 3876.0, 3917.0, 3948.0, 4135.0, 4191.0, 4472.0]"
3544,3545,"[4.0, 3.0, 5.0, 5.0, 5.0, 5.0, 5.0, 4.0, 4.0, 4.0, 5.0, 5.0, 3.0]","[1473, 699, 1196, 1196, 2965, 960, 960, 3284, 1209, 1209, 553, 3434, 3221]","[3340.0, 3670.0, 3744.0, 3744.001, 3877.0, 3920.0, 3920.001, 4012.0, 4055.0, 4055.001, 4604.0, 4705.0, 5056.0]"
3545,3546,"[5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0]","[3308, 510, 1519, 3002, 2332, 159, 2540, 20, 3127, 2710]","[4123.0, 4123.001, 4123.002, 4123.003, 4123.004, 4123.005, 4123.006, 4123.007, 4123.008, 4123.009]"
3546,3547,"[4.0, 5.0, 5.0, 5.0, 5.0]","[39, 750, 3501, 2001, 1448]","[3423.0, 3423.001, 3688.0, 4051.0, 4496.0]"
3547,3548,"[1.0, 1.0, 4.0, 1.0, 5.0]","[1197, 1197, 3874, 3158, 3157]","[3714.0, 3714.001, 4037.0, 4037.001, 4037.002]"
3548,3549,"[5.0, 5.0, 5.0, 5.0, 5.0]","[356, 3417, 610, 18, 1852]","[4218.0, 4218.001, 4446.0, 4446.001, 4933.0]"
3549,3550,"[4.0, 4.0, 5.0, 4.0, 5.0, 5.0, 4.0, 5.0, 5.0, 4.0, 2.0, 5.0, 5.0, 5.0, 4.0, 4.0, 3.0, 5.0, 5.0]","[5198, 3467, 3470, 2906, 3632, 5198, 5346, 3468, 3772, 3789, 3859, 3875, 3469, 3881, 4719, 4720, 4975, 5134, 4746]","[4592.0, 4592.001, 4595.0, 4597.0, 4597.001, 4602.0, 4603.0, 4605.0, 4606.0, 4625.0, 4644.0, 4767.0, 4780.0, 4814.0, 4814.001, 4821.0, 4942.0, 5117.0, 5128.0]"
3550,3551,"[5.0, 5.0, 5.0, 5.0, 1.0]","[2345, 2347, 2344, 2343, 1785]","[3137.0, 3137.001, 3137.002, 3137.003, 4711.0]"
3551,3552,"[5.0, 3.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0]","[1327, 3035, 2356, 1096, 1096, 244, 3888, 1177, 1177]","[4423.0, 4754.0, 4754.001, 4754.002, 4754.003, 4818.0, 4818.001, 4819.0, 4819.001]"
3552,3553,"[3.0, 4.0, 4.0, 4.0, 4.0, 4.0, 5.0, 5.0, 4.0, 2.0]","[3644, 985, 985, 5081, 5083, 4697, 1095, 1095, 2279, 579]","[3565.0, 4140.0, 4140.001, 4343.0, 4343.001, 4392.0, 4476.0, 4476.001, 4704.0, 4888.0]"
3553,3554,"[3.0, 5.0, 4.0, 3.0, 3.0, 4.0, 4.0, 4.0, 3.0]","[1965, 2116, 2148, 2148, 1965, 1965, 2148, 1965, 2148]","[3493.0, 3493.001, 3493.002, 3493.003, 3493.004, 3493.005, 3493.006, 3493.007, 3493.008]"
3554,3555,"[4.0, 4.0, 1.0, 4.0, 4.0]","[3302, 3928, 3901, 3507, 5233]","[3641.0, 3827.0, 4082.0, 4082.001, 4435.0]"
3555,3556,"[5.0, 3.0, 4.0, 4.0, 1.0, 1.0, 3.0]","[3020, 4662, 5127, 3651, 4975, 2010, 5271]","[4435.0, 4580.0, 4631.0, 4824.0, 4960.0, 4986.0, 5094.0]"
3556,3557,"[5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0]","[159, 3308, 510, 2332, 2540, 3002, 3127, 2710]","[3789.0, 3789.001, 3789.002, 3789.003, 3789.004, 3789.005, 3789.006, 3789.007]"
3557,3558,"[5.0, 4.0, 5.0, 5.0, 5.0, 4.0, 5.0, 4.0, 5.0, 4.0, 4.0, 5.0, 5.0, 5.0, 4.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0]","[205, 3780, 3936, 1218, 4207, 318, 4766, 4627, 2983, 2770, 5035, 3561, 3904, 3133, 5060, 1601, 25, 4132, 4130, 4130, 3881]","[3522.0, 3562.0, 3779.0, 3787.0, 3792.0, 3870.0, 4171.0, 4171.001, 4171.002, 4285.0, 4310.0, 4316.0, 4449.0, 4559.0, 4643.0, 4672.0, 4736.0, 4736.001, 4738.0, 4739.0, 4785.0]"
3558,3559,"[5.0, 5.0, 5.0, 5.0, 5.0]","[1088, 1088, 1088, 1088, 4883]","[3956.0, 3956.001, 4139.0, 4139.001, 4585.0]"
3559,3560,"[5.0, 5.0, 5.0, 5.0, 2.0, 2.0, 5.0, 5.0]","[715, 1714, 1711, 1722, 1717, 1723, 3223, 3437]","[3251.0, 3251.001, 3262.0, 3731.0, 3737.0, 3905.0, 4249.0, 4542.0]"
3560,3561,"[5.0, 1.0, 1.0, 1.0, 5.0]","[610, 1198, 1198, 486, 18]","[4284.0, 4284.001, 4284.002, 4284.003, 4284.004]"
3561,3562,"[2.0, 5.0, 5.0, 5.0, 5.0, 5.0]","[535, 1556, 1711, 590, 2254, 2046]","[3868.0, 3887.0, 3887.001, 4004.0, 4040.0, 4045.0]"
3562,3563,"[5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 4.0, 4.0, 5.0, 5.0, 5.0]","[188, 1210, 564, 1210, 2589, 1626, 2619, 50, 1104, 1104, 1894, 1111, 1111, 5366, 3468, 3772, 3093, 108]","[1854.0, 1854.001, 1854.002, 1854.003, 2849.0, 3075.0, 3282.0, 3471.0, 3572.0, 3572.001, 4142.0, 4452.0, 4452.001, 4525.0, 4605.0, 4658.0, 4685.0, 4812.0]"
3563,3564,"[5.0, 5.0, 5.0, 5.0, 4.0, 5.0]","[956, 2403, 1545, 954, 955, 951]","[3687.0, 3687.001, 3687.002, 3687.003, 3687.004, 3687.005]"
3564,3565,"[5.0, 5.0, 5.0, 5.0, 5.0]","[3491, 557, 454, 1100, 1100]","[4202.0, 4202.001, 4202.002, 4204.0, 4204.001]"
3565,3566,"[4.0, 5.0, 4.0, 5.0, 5.0, 5.0, 4.0, 4.0, 2.0, 3.0, 4.0, 1.0, 3.0, 4.0, 5.0, 3.0, 3.0, 4.0, 2.0, 5.0, 4.0, 3.0, 5.0, 3.0, 3.0, 5.0, 3.0, 3.0, 4.0, 5.0, 2.0, 1.0]","[3544, 4049, 2103, 4035, 3887, 4045, 4511, 4882, 4885, 4125, 3103, 3902, 3545, 4871, 5103, 5348, 3020, 4481, 3681, 5277, 5098, 1510, 1833, 4762, 841, 721, 3122, 1412, 4130, 4457, 2374, 1606]","[3565.0, 3713.0, 3774.0, 3829.0, 3838.0, 3839.0, 3969.0, 4118.0, 4119.0, 4124.0, 4138.0, 4163.0, 4182.0, 4183.0, 4272.0, 4374.0, 4424.0, 4426.0, 4433.0, 4562.0, 4632.0, 4641.0, 4645.0, 4679.0, 4683.0, 4707.0, 4735.0, 4797.0, 4808.0, 4915.0, 4936.0, 5075.0]"
3566,3567,"[5.0, 5.0, 5.0, 5.0, 5.0]","[6, 2188, 2602, 3236, 2882]","[1169.0, 3464.0, 3809.0, 3809.001, 4086.0]"
3567,3568,"[2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0]","[2540, 3002, 3308, 3127, 2710, 2332, 159, 510]","[3395.0, 3395.001, 3395.002, 3395.003, 3395.004, 3395.005, 3395.006, 3395.007]"
3568,3569,"[5.0, 5.0, 5.0, 5.0, 5.0]","[3253, 1102, 1102, 642, 1349]","[3967.0, 4738.0, 4738.001, 4738.002, 4738.003]"
3569,3570,"[5.0, 5.0, 5.0, 5.0, 5.0]","[1959, 2086, 1115, 346, 1115]","[3747.0, 4158.0, 4193.0, 4193.001, 4193.002]"
3570,3571,"[4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 5.0]","[2332, 3002, 3002, 159, 159, 510, 2710, 2710, 510, 2332, 2540, 2540, 3127, 3127, 3308, 3308, 4521]","[3278.0, 3278.001, 3278.002, 3278.003, 3278.004, 3278.005, 3278.006, 3278.007, 3278.008, 3278.009, 3278.01, 3278.011, 3278.012, 3278.013, 3278.014, 3278.015, 4685.0]"
3571,3572,"[5.0, 5.0, 5.0, 5.0, 5.0, 5.0]","[934, 4344, 1309, 934, 425, 100]","[4534.0, 4534.001, 4534.002, 4534.003, 4534.004, 4574.0]"
3572,3573,"[4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 5.0, 4.0, 4.0]","[3002, 3127, 3308, 2710, 2332, 2540, 1568, 510, 159]","[3251.0, 3251.001, 3251.002, 3251.003, 3251.004, 3251.005, 3251.006, 3251.007, 3251.008]"
3573,3574,"[4.0, 3.0, 5.0, 5.0, 5.0, 5.0, 3.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 4.0, 5.0, 5.0, 4.0, 3.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0]","[4506, 502, 1780, 2843, 95, 2906, 3013, 672, 5029, 3742, 3183, 1510, 841, 5279, 4128, 3651, 5374, 5375, 721, 5294, 3903, 4457, 3800, 3530, 5130, 5134, 5216]","[4502.0, 4524.0, 4580.0, 4580.001, 4585.0, 4616.0, 4631.0, 4657.0, 4671.0, 4671.001, 4671.002, 4706.0, 4706.001, 4711.0, 4757.0, 4764.0, 4786.0, 4786.001, 4813.0, 4846.0, 4853.0, 4899.0, 4926.0, 4926.001, 5121.0, 5168.0, 5176.0]"
3574,3575,"[4.0, 4.0, 5.0, 3.0, 3.0, 5.0, 5.0, 5.0, 4.0, 5.0, 4.0, 5.0, 5.0, 5.0, 2.0, 4.0, 4.0, 3.0]","[2280, 2369, 3381, 2103, 1653, 3250, 4755, 3466, 5069, 5258, 1510, 504, 5017, 2780, 5085, 5219, 4381, 5220]","[3333.0, 3516.0, 3737.0, 3774.0, 4097.0, 4147.0, 4381.0, 4391.0, 4392.0, 4404.0, 4676.0, 4803.0, 4803.001, 4893.0, 4955.0, 5125.0, 5151.0, 5157.0]"
3575,3576,"[5.0, 5.0, 5.0, 5.0, 5.0]","[615, 135, 1058, 3744, 1058]","[2480.0, 4768.0, 4768.001, 4768.002, 4768.003]"
3576,3577,"[4.0, 4.0, 4.0, 4.0, 5.0, 4.0, 4.0, 4.0, 4.0, 4.0]","[2293, 510, 2332, 159, 159, 2710, 3127, 3002, 2540, 3308]","[3280.0, 3518.0, 3518.001, 3518.002, 3518.003, 3518.004, 3518.005, 3518.006, 3518.007, 3518.008]"
3577,3578,"[5.0, 5.0, 5.0, 5.0, 5.0]","[4049, 4043, 4035, 4034, 3631]","[3664.0, 3664.001, 3664.002, 3664.003, 3664.004]"
3578,3579,"[5.0, 5.0, 4.0, 3.0, 5.0]","[985, 985, 1893, 2438, 3707]","[4220.0, 4220.001, 4220.002, 4220.003, 4220.004]"
3579,3580,"[5.0, 5.0, 5.0, 5.0, 5.0, 3.0, 5.0]","[926, 1141, 1140, 1140, 1141, 3822, 926]","[4200.0, 4200.001, 4200.002, 4200.003, 4200.004, 4200.005, 4200.006]"
3580,3581,"[3.0, 5.0, 5.0, 4.0, 1.0]","[2698, 4404, 4405, 3175, 4359]","[3867.0, 4250.0, 4251.0, 4363.0, 4682.0]"
3581,3582,"[4.0, 5.0, 4.0, 4.0, 5.0]","[3644, 4046, 3925, 4385, 2819]","[3646.0, 3722.0, 3785.0, 3943.0, 3973.0]"
3582,3583,"[4.0, 4.0, 4.0, 4.0, 4.0, 5.0]","[3941, 4186, 4246, 4385, 1811, 4389]","[3783.0, 3802.0, 3865.0, 3951.0, 4143.0, 4143.001]"
3583,3584,"[3.0, 5.0, 5.0, 5.0, 4.0, 2.0]","[4311, 4446, 2589, 4716, 4655, 4321]","[4553.0, 4574.0, 4574.001, 4846.0, 4846.001, 5045.0]"
3584,3585,"[5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0]","[698, 3308, 3127, 3002, 2710, 2540, 2332, 510, 159, 18, 610]","[4486.0, 4525.0, 4525.001, 4525.002, 4525.003, 4525.004, 4525.005, 4525.006, 4525.007, 5026.0, 5026.001]"
3585,3586,"[5.0, 5.0, 5.0, 5.0, 5.0, 5.0]","[1731, 281, 2117, 656, 174, 2315]","[4060.0, 4060.001, 4244.0, 4244.001, 4415.0, 4733.0]"
3586,3587,"[5.0, 5.0, 5.0, 5.0, 5.0, 5.0]","[1088, 5261, 1088, 1087, 1087, 1543]","[3179.0, 3179.001, 3179.002, 3764.0, 3764.001, 3764.002]"
3587,3588,"[5.0, 5.0, 4.0, 3.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 4.0, 5.0, 4.0, 4.0, 5.0, 5.0, 5.0]","[952, 952, 2789, 3475, 4454, 5321, 1511, 4130, 4130, 1746, 25, 25, 25, 3651, 3651, 3012, 4469]","[3494.0, 3494.001, 3954.0, 4102.0, 4280.0, 4462.0, 4696.0, 4743.0, 4743.001, 4745.0, 4745.001, 4747.0, 4747.001, 4752.0, 4758.0, 5056.0, 5105.0]"
3588,3589,"[5.0, 5.0, 5.0, 4.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0]","[3348, 1665, 3984, 4145, 3984, 3882, 1594, 1593, 1590, 4028]","[3970.0, 4016.0, 4016.001, 4016.002, 4034.0, 4348.0, 4348.001, 4348.002, 4463.0, 4767.0]"
3589,3590,"[4.0, 4.0, 5.0, 5.0, 5.0]","[2185, 2183, 2608, 2181, 2544]","[3447.0, 3485.0, 3736.0, 4279.0, 4548.0]"
3590,3591,"[1.0, 1.0, 3.0, 5.0, 5.0, 1.0]","[1003, 1003, 560, 217, 491, 4947]","[1291.0, 1291.001, 2742.0, 3117.0, 4823.0, 4823.001]"
3591,3592,"[5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0]","[4566, 4567, 909, 909, 3873, 4178, 4176]","[4035.0, 4035.001, 4035.002, 4035.003, 4035.004, 4035.005, 4035.006]"
3592,3593,"[5.0, 5.0, 5.0, 5.0, 4.0, 5.0, 5.0]","[2665, 2662, 4045, 4041, 3194, 3789, 2664]","[3409.0, 3409.001, 3690.0, 3690.001, 3690.002, 4171.0, 4208.0]"
3593,3594,"[2.0, 4.0, 4.0, 5.0, 4.0]","[4362, 1872, 1401, 1802, 5216]","[4167.0, 4867.0, 5023.0, 5034.0, 5101.0]"
3594,3595,"[5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 4.0, 5.0]","[2710, 2540, 3002, 3127, 3308, 159, 510, 2332, 511, 699, 14]","[3325.0, 3325.001, 3325.002, 3325.003, 3325.004, 3325.005, 3325.006, 3325.007, 3325.008, 3326.0, 3530.0]"
3595,3596,"[5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0]","[3127, 3002, 2540, 2332, 510, 159, 2710, 3308]","[3381.0, 3381.001, 3381.002, 3381.003, 3381.004, 3381.005, 3381.006, 3381.007]"
3596,3597,"[5.0, 5.0, 5.0, 3.0, 4.0, 4.0]","[2718, 5252, 3874, 102, 426, 425]","[4265.0, 4460.0, 4548.0, 4591.0, 4591.001, 4591.002]"
3597,3598,"[5.0, 5.0, 5.0, 5.0, 4.0, 5.0, 5.0, 5.0]","[135, 1058, 1058, 553, 1651, 2630, 1251, 726]","[3135.0, 3135.001, 3135.002, 3633.0, 3633.001, 4196.0, 4523.0, 4558.0]"
3598,3599,"[5.0, 5.0, 5.0, 4.0, 5.0]","[95, 6, 298, 2604, 2298]","[4253.0, 4513.0, 4513.001, 4513.002, 4513.003]"
3599,3600,"[5.0, 5.0, 5.0, 5.0, 5.0]","[2026, 3731, 625, 3718, 2318]","[3760.0, 3853.0, 3971.0, 4051.0, 4483.0]"
3600,3601,"[5.0, 5.0, 5.0, 5.0, 5.0]","[625, 1552, 135, 1058, 1058]","[4358.0, 4358.001, 4407.0, 4407.001, 4407.002]"
3601,3602,"[4.0, 5.0, 2.0, 2.0, 5.0]","[2342, 1382, 1189, 1189, 699]","[2702.0, 3015.0, 3015.001, 3015.002, 3712.0]"
3602,3603,"[5.0, 5.0, 5.0, 5.0, 5.0, 5.0]","[24, 697, 1343, 2645, 699, 699]","[4145.0, 4145.001, 4181.0, 4383.0, 4525.0, 4525.001]"
3603,3604,"[5.0, 5.0, 5.0, 4.0, 5.0, 5.0, 5.0, 5.0]","[1058, 135, 1058, 726, 135, 1058, 1058, 56]","[3484.0, 3484.001, 3484.002, 3502.0, 3557.0, 3557.001, 3557.002, 3574.0]"
3604,3605,"[3.0, 3.0, 5.0, 5.0, 2.0, 3.0, 4.0, 5.0, 4.0, 3.0, 4.0, 5.0, 5.0, 5.0, 4.0, 5.0, 5.0, 5.0, 5.0, 3.0, 1.0]","[156, 155, 451, 3228, 958, 2562, 3114, 3007, 3944, 4207, 9, 4125, 3707, 1829, 4825, 5277, 4738, 3651, 3875, 4942, 4469]","[2771.0, 2771.001, 3506.0, 3530.0, 3549.0, 3570.0, 3593.0, 3648.0, 3774.0, 3795.0, 3954.0, 4126.0, 4151.0, 4229.0, 4477.0, 4528.0, 4645.0, 4739.0, 4814.0, 5106.0, 5149.0]"
3605,3606,"[5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0]","[2540, 510, 159, 3308, 2332, 2710, 3002, 3127]","[3401.0, 3401.001, 3401.002, 3401.003, 3401.004, 3401.005, 3401.006, 3401.007]"
3606,3607,"[5.0, 4.0, 4.0, 5.0, 5.0]","[788, 942, 942, 3007, 1986]","[3181.0, 4696.0, 4696.001, 4887.0, 4887.001]"
3607,3608,"[5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0]","[3308, 159, 510, 3127, 2332, 2540, 2710, 3002]","[3266.0, 3266.001, 3266.002, 3266.003, 3266.004, 3266.005, 3266.006, 3266.007]"
3608,3609,"[5.0, 5.0, 5.0, 5.0, 5.0]","[2492, 1209, 1177, 1177, 1209]","[4125.0, 4603.0, 4603.001, 4603.002, 4603.003]"
3609,3610,"[5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0]","[1965, 2148, 1965, 1753, 1965, 1965, 2149, 2148, 2148, 2148]","[4176.0, 4176.001, 4176.002, 4176.003, 4176.004, 4176.005, 4176.006, 4176.007, 4176.008, 4176.009]"
3610,3611,"[5.0, 5.0, 4.0, 4.0, 4.0, 4.0]","[156, 155, 155, 156, 155, 156]","[4115.0, 4115.001, 4133.0, 4133.001, 4133.002, 4133.003]"
3611,3612,"[4.0, 4.0, 4.0, 4.0, 5.0, 4.0, 4.0, 5.0, 3.0, 4.0]","[882, 882, 3069, 4365, 2273, 4792, 3943, 5136, 1802, 5216]","[3786.0, 3786.001, 4078.0, 4078.001, 4134.0, 4160.0, 4367.0, 5082.0, 5082.001, 5161.0]"
3612,3613,"[5.0, 5.0, 5.0, 5.0, 5.0]","[1198, 1593, 486, 3882, 1198]","[4034.0, 4034.001, 4034.002, 4034.003, 4034.004]"
3613,3614,"[4.0, 5.0, 4.0, 5.0, 4.0, 5.0, 5.0, 5.0, 5.0]","[3435, 294, 4373, 3221, 3858, 4543, 4130, 4620, 5136]","[3642.0, 3979.0, 4145.0, 4177.0, 4626.0, 4683.0, 4751.0, 4809.0, 5045.0]"
3614,3615,"[5.0, 5.0, 4.0, 4.0, 4.0, 4.0]","[3805, 3063, 2575, 3705, 5124, 5302]","[3587.0, 3587.001, 3820.0, 4109.0, 4411.0, 4528.0]"
3615,3616,"[5.0, 5.0, 1.0, 5.0, 5.0]","[5228, 3284, 5042, 3897, 4959]","[3923.0, 3972.0, 5030.0, 5030.001, 5097.0]"
3616,3617,"[3.0, 5.0, 3.0, 2.0, 5.0]","[267, 2293, 204, 2530, 2787]","[2912.0, 3264.0, 3580.0, 3913.0, 4549.0]"
3617,3618,"[5.0, 5.0, 3.0, 5.0, 5.0]","[185, 1528, 1430, 2904, 1562]","[3221.0, 3222.0, 3228.0, 3228.001, 3518.0]"
3618,3619,"[2.0, 4.0, 5.0, 5.0, 5.0, 5.0, 5.0]","[118, 120, 993, 993, 1030, 1030, 2069]","[2609.0, 2918.0, 3044.0, 3044.001, 3366.0, 3366.001, 3366.002]"
3619,3620,"[5.0, 5.0, 5.0, 5.0, 5.0]","[1075, 32, 1075, 2129, 1861]","[3706.0, 3706.001, 3706.002, 3762.0, 4574.0]"
3620,3621,"[5.0, 5.0, 4.0, 5.0, 5.0, 2.0]","[100, 339, 2173, 3552, 4598, 4443]","[3514.0, 4146.0, 4146.001, 4579.0, 4579.001, 4674.0]"
3621,3622,"[5.0, 5.0, 5.0, 5.0, 4.0, 3.0, 5.0, 1.0, 3.0, 5.0, 1.0]","[879, 879, 4773, 2627, 3471, 4921, 5157, 4853, 504, 2997, 5216]","[3777.0, 3777.001, 4475.0, 4630.0, 4647.0, 4657.0, 4869.0, 4917.0, 5011.0, 5059.0, 5102.0]"
3622,3623,"[3.0, 3.0, 4.0, 5.0, 5.0]","[4860, 1389, 4348, 1076, 26]","[4932.0, 4932.001, 4958.0, 4958.001, 4958.002]"
3623,3624,"[5.0, 5.0, 5.0, 5.0, 5.0, 5.0]","[3093, 1919, 3651, 25, 25, 3651]","[4686.0, 4712.0, 4754.0, 4755.0, 4755.001, 4755.002]"
3624,3625,"[3.0, 3.0, 4.0, 3.0, 4.0]","[2869, 107, 1266, 3069, 5036]","[3641.0, 3641.001, 3815.0, 3930.0, 4822.0]"
3625,3626,"[5.0, 5.0, 5.0, 5.0, 5.0]","[5137, 2468, 4449, 3831, 1020]","[4406.0, 4526.0, 4700.0, 4735.0, 5074.0]"
3626,3627,"[3.0, 3.0, 4.0, 4.0, 1.0, 5.0, 5.0, 5.0, 5.0, 1.0, 1.0, 5.0, 5.0, 5.0, 3.0]","[4466, 5365, 1034, 1034, 3580, 5197, 4364, 721, 3122, 4130, 4131, 111, 4075, 5194, 4357]","[4500.0, 4509.0, 4602.0, 4602.001, 4608.0, 4616.0, 4629.0, 4693.0, 4732.0, 4740.0, 4740.001, 4746.0, 4750.0, 4824.0, 5054.0]"
3627,3628,"[5.0, 5.0, 5.0, 5.0, 4.0, 5.0, 5.0]","[765, 2581, 766, 1791, 1790, 2564, 3916]","[4165.0, 4165.001, 4165.002, 4165.003, 4165.004, 4165.005, 4165.006]"
3628,3629,"[5.0, 5.0, 1.0, 1.0, 5.0]","[2030, 1916, 2098, 227, 1781]","[3231.0, 3231.001, 4477.0, 4477.001, 4984.0]"
3629,3630,"[4.0, 4.0, 3.0, 1.0, 1.0, 5.0, 3.0, 3.0, 5.0, 5.0, 1.0, 1.0, 1.0, 5.0]","[1031, 1031, 1338, 983, 983, 1255, 3108, 3054, 2190, 556, 2114, 2964, 2336, 2890]","[3289.0, 3289.001, 3371.0, 3371.001, 3371.002, 3544.0, 3573.0, 3573.001, 3860.0, 3955.0, 4363.0, 4363.001, 4363.002, 4462.0]"
3630,3631,"[2.0, 4.0, 4.0, 4.0, 5.0, 4.0, 4.0, 5.0, 5.0]","[1345, 4116, 1893, 3221, 1829, 5015, 4506, 1746, 4133]","[3800.0, 3970.0, 4160.0, 4183.0, 4264.0, 4333.0, 4581.0, 4775.0, 4821.0]"
