asin,overall,reviewerID,unixReviewTime
3013,"[5.0, 4.0, 5.0, 5.0, 4.0, 3.0, 5.0, 4.0, 5.0, 4.0, 4.0, 5.0, 5.0, 4.0, 5.0, 5.0, 5.0, 5.0, 3.0, 5.0, 5.0, 5.0, 4.0, 5.0, 5.0, 4.0, 2.0, 4.0, 5.0, 3.0, 2.0, 4.0, 5.0, 5.0, 3.0, 4.0, 4.0, 5.0, 5.0, 5.0, 4.0, 4.0, 3.0, 3.0, 4.0, 5.0, 4.0, 4.0, 5.0, 2.0, 2.0, 4.0, 5.0, 3.0, 4.0, 4.0, 5.0, 3.0, 5.0, 5.0, 4.0, 5.0, 3.0, 5.0, 2.0, 5.0, 4.0, 2.0, 5.0, 3.0, 4.0, 3.0, 5.0, 4.0, 5.0, 5.0, 5.0, 4.0, 4.0, 5.0, 5.0, 5.0, 5.0, 4.0, 4.0, 4.0, 3.0, 4.0, 4.0, 3.0, 3.0, 4.0, 5.0]","[1868, 1825, 5557, 2681, 5482, 4018, 2674, 254, 1196, 2797, 2535, 2240, 1866, 4775, 4894, 5145, 5561, 2769, 3574, 1663, 1846, 1032, 1859, 3067, 2708, 2922, 4166, 4308, 4698, 4148, 5596, 5048, 5780, 2446, 454, 2938, 2500, 856, 1897, 5069, 522, 820, 4600, 2946, 595, 3149, 2570, 4417, 3353, 4714, 4861, 4624, 4047, 4199, 3027, 2853, 4053, 3034, 4618, 3105, 5234, 5757, 2040, 3775, 4346, 2761, 5908, 4426, 4017, 1339, 199, 5243, 2152, 4178, 1225, 3898, 12, 784, 1358, 3925, 5054, 2548, 4025, 487, 20, 4081, 5113, 1588, 2495, 232, 5233, 2808, 2757]","[17222.0, 17224.0, 17226.0, 17226.0, 17226.0, 17226.0, 17226.0, 17227.0, 17227.0, 17227.0, 17228.0, 17228.0, 17228.0, 17228.0, 17228.0, 17228.0, 17228.0, 17229.0, 17229.0, 17229.0, 17229.0, 17230.0, 17231.0, 17231.0, 17231.0, 17231.0, 17231.0, 17231.0, 17231.0, 17231.0, 17231.0, 17232.0, 17232.0, 17232.0, 17232.0, 17233.0, 17233.0, 17233.0, 17234.0, 17234.0, 17234.0, 17235.0, 17235.0, 17237.0, 17237.0, 17238.0, 17239.0, 17240.0, 17240.0, 17241.0, 17243.0, 17244.0, 17244.0, 17249.0, 17251.0, 17252.0, 17257.0, 17258.0, 17260.0, 17261.0, 17264.0, 17265.0, 17268.0, 17268.0, 17269.0, 17269.0, 17275.0, 17277.0, 17278.0, 17283.0, 17286.0, 17287.0, 17287.0, 17288.0, 17291.0, 17291.0, 17291.0, 17295.0, 17298.0, 17298.0, 17298.0, 17301.0, 17306.0, 17321.0, 17324.0, 17325.0, 17351.0, 17359.0, 17391.0, 17454.0, 17505.0, 17597.0, 17645.0]"
3014,[5.0],[1092],[17132.0]
3015,"[5.0, 5.0]","[733, 5584]","[16110.0, 16706.0]"
3016,[5.0],[5299],[17208.0]
3017,[5.0],[2626],[17139.0]
3018,[5.0],[5584],[16706.0]
3019,[5.0],[2293],[16177.0]
3020,"[5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 4.0, 4.0, 5.0, 5.0, 5.0, 4.0, 3.0, 4.0, 3.0, 3.0, 4.0, 3.0, 4.0, 3.0, 4.0, 3.0, 5.0, 4.0, 4.0, 3.0, 5.0, 4.0, 5.0, 3.0, 5.0, 2.0]","[5903, 5113, 2231, 2151, 3519, 5318, 3311, 4527, 5557, 2775, 1733, 3191, 5347, 3429, 2437, 1872, 1351, 1793, 3023, 623, 3566, 1111, 2909, 3556, 5879, 1783, 1145, 2948, 4681, 5365, 1762, 2200, 5605]","[15764.0, 16549.0, 16949.0, 16950.0, 16968.0, 16997.0, 17001.0, 17001.0, 17002.0, 17003.0, 17004.0, 17005.0, 17006.0, 17006.0, 17008.0, 17009.0, 17010.0, 17011.0, 17014.0, 17017.0, 17022.0, 17026.0, 17032.0, 17033.0, 17034.0, 17035.0, 17035.0, 17035.0, 17036.0, 17037.0, 17039.0, 17548.0, 17689.0]"
3021,[2.0],[5700],[16072.0]
3022,[5.0],[605],[16258.0]
3023,"[3.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0]","[1389, 4393, 171, 5344, 4041, 919, 5855]","[16238.0, 16405.0, 16441.0, 16516.0, 16672.0, 16771.0, 17142.0]"
3024,"[5.0, 5.0, 5.0, 3.0]","[430, 4393, 919, 908]","[16246.0, 16405.0, 16771.0, 17339.0]"
3025,"[5.0, 3.0, 5.0, 5.0, 5.0]","[5136, 2640, 3967, 2533, 1053]","[15742.0, 15762.0, 16539.0, 17274.0, 17584.0]"
3026,[5.0],[2737],[16848.0]
3027,[2.0],[1545],[16304.0]
3028,"[4.0, 4.0, 4.0]","[2786, 5048, 3192]","[17047.0, 17051.0, 17055.0]"
3029,[5.0],[2293],[16993.0]
3030,"[4.0, 5.0, 4.0, 4.0, 3.0, 5.0, 4.0, 4.0, 5.0, 4.0, 5.0, 5.0, 5.0, 4.0, 5.0, 5.0, 5.0, 4.0, 4.0, 3.0, 4.0, 4.0, 5.0, 3.0]","[3151, 3879, 5347, 5819, 2282, 3412, 1562, 4637, 2081, 5834, 4857, 3839, 2714, 2379, 5562, 421, 5248, 2409, 521, 3520, 4170, 5688, 913, 2265]","[16373.0, 16374.0, 16374.0, 16375.0, 16377.0, 16378.0, 16378.0, 16379.0, 16379.0, 16380.0, 16380.0, 16381.0, 16382.0, 16382.0, 16383.0, 16383.0, 16383.0, 16384.0, 16384.0, 16385.0, 16386.0, 16399.0, 16512.0, 16897.0]"
3031,"[5.0, 5.0]","[3234, 544]","[16339.0, 16857.0]"
3032,"[4.0, 5.0]","[4732, 3958]","[16629.0, 16973.0]"
3033,[5.0],[4246],[16620.0]
3034,"[4.0, 1.0, 4.0]","[4732, 4246, 228]","[16497.0, 16620.0, 16890.0]"
3035,[3.0],[3552],[17352.0]
3036,"[5.0, 5.0, 5.0]","[864, 5232, 967]","[16317.0, 16565.0, 17267.0]"
3037,"[4.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0]","[5232, 118, 4732, 864, 227, 1344, 246, 3876, 118, 2259, 3127, 864]","[15930.0, 16336.0, 16346.0, 16540.0, 16541.0, 16553.0, 16650.0, 16652.0, 16719.0, 16735.0, 16823.0, 16855.0]"
3038,"[4.0, 3.0]","[5232, 3958]","[15930.0, 17177.0]"
3039,"[5.0, 5.0, 5.0, 3.0, 5.0, 5.0]","[1744, 5878, 5730, 5558, 1392, 3971]","[16759.0, 16762.0, 16769.0, 16774.0, 16786.0, 16792.0]"
3040,[5.0],[4198],[17106.0]
3041,"[5.0, 3.0]","[5022, 2289]","[16345.0, 16613.0]"
3042,"[5.0, 5.0]","[662, 2744]","[16848.0, 16977.0]"
3043,"[5.0, 1.0]","[3999, 3899]","[16344.0, 17014.0]"
3044,"[5.0, 5.0, 5.0, 5.0, 3.0, 3.0, 5.0, 5.0, 5.0, 5.0, 5.0, 4.0, 5.0, 5.0, 5.0, 5.0, 4.0, 5.0, 5.0, 5.0, 5.0, 3.0, 5.0, 4.0, 5.0]","[849, 4371, 1473, 5033, 391, 3401, 4354, 1240, 5454, 1797, 4272, 2633, 680, 5124, 3014, 5362, 4091, 4989, 3723, 977, 2780, 52, 3165, 3368, 728]","[15980.0, 16013.0, 16048.0, 16269.0, 16392.0, 16533.0, 16554.0, 16567.0, 16673.0, 16677.0, 16710.0, 16924.0, 16964.0, 17083.0, 17121.0, 17145.0, 17168.0, 17190.0, 17333.0, 17422.0, 17480.0, 17497.0, 17626.0, 17666.0, 17666.0]"
3045,"[4.0, 3.0, 5.0, 2.0, 5.0, 5.0]","[3984, 1929, 3984, 958, 5047, 5047]","[15895.0, 16117.0, 16119.0, 16143.0, 16270.0, 16270.0]"
3046,"[5.0, 3.0, 5.0, 4.0, 2.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 1.0, 3.0, 5.0, 5.0, 5.0]","[5593, 3235, 2545, 4907, 3346, 1303, 2587, 5526, 1750, 5836, 1034, 4809, 891, 4067, 829, 174, 1506, 2753, 206, 5102]","[15627.0, 15671.0, 15740.0, 15958.0, 16185.0, 16209.0, 16406.0, 16455.0, 16492.0, 16618.0, 16672.0, 16881.0, 16904.0, 17083.0, 17117.0, 17118.0, 17470.0, 17567.0, 17580.0, 17591.0]"
3047,"[5.0, 5.0, 5.0]","[1461, 3930, 5455]","[16449.0, 16883.0, 17691.0]"
3048,"[5.0, 5.0, 5.0, 1.0]","[380, 1276, 4655, 5317]","[16081.0, 16679.0, 16748.0, 16785.0]"
3049,"[5.0, 5.0, 5.0, 5.0, 1.0, 5.0, 5.0, 5.0, 2.0]","[2496, 1926, 4266, 776, 1262, 2523, 850, 2802, 1661]","[16078.0, 16233.0, 16261.0, 16281.0, 16352.0, 16518.0, 16662.0, 16668.0, 16781.0]"
3050,"[5.0, 5.0, 5.0]","[1129, 907, 5264]","[16310.0, 16325.0, 16576.0]"
3051,"[5.0, 5.0, 5.0]","[4828, 393, 1129]","[16067.0, 16216.0, 16310.0]"
3052,"[5.0, 5.0, 5.0, 2.0, 3.0, 5.0, 5.0, 4.0]","[2496, 1926, 776, 1262, 4064, 850, 2802, 393]","[16078.0, 16233.0, 16281.0, 16352.0, 16498.0, 16662.0, 16668.0, 17064.0]"
3053,"[5.0, 5.0, 5.0, 5.0, 3.0, 4.0, 5.0, 3.0]","[1204, 91, 2622, 868, 2700, 1821, 3868, 3664]","[15999.0, 16154.0, 16299.0, 16426.0, 16511.0, 16635.0, 16743.0, 16933.0]"
3054,"[3.0, 4.0, 3.0, 5.0, 5.0, 1.0]","[3630, 4940, 2553, 2547, 2721, 5029]","[16171.0, 16266.0, 16330.0, 16413.0, 16441.0, 16668.0]"
3055,"[5.0, 5.0, 5.0, 5.0, 5.0]","[118, 5771, 1367, 1113, 4210]","[16226.0, 16283.0, 16315.0, 16595.0, 16813.0]"
3056,"[3.0, 5.0, 5.0, 5.0, 1.0]","[1307, 1367, 246, 1344, 5614]","[16303.0, 16315.0, 16650.0, 16800.0, 16964.0]"
3057,"[5.0, 4.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0]","[1307, 118, 5771, 1344, 864, 1113, 3523, 246, 3333]","[16140.0, 16226.0, 16283.0, 16381.0, 16540.0, 16595.0, 16942.0, 16996.0, 17390.0]"
3058,"[5.0, 4.0, 4.0]","[4179, 3305, 5250]","[16161.0, 16304.0, 16615.0]"
3059,"[5.0, 5.0, 5.0]","[2239, 4789, 5764]","[16329.0, 16983.0, 17165.0]"
3060,"[2.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 3.0, 5.0, 5.0, 5.0, 3.0, 3.0, 5.0, 5.0, 5.0, 2.0]","[2215, 4581, 974, 5172, 4595, 4989, 5395, 4494, 2640, 5180, 1640, 2533, 2156, 5086, 5086, 1035, 3921]","[16167.0, 16202.0, 16265.0, 16309.0, 16499.0, 16598.0, 16609.0, 16612.0, 16805.0, 16881.0, 16926.0, 17037.0, 17129.0, 17150.0, 17157.0, 17165.0, 17339.0]"
3061,"[5.0, 5.0, 5.0, 5.0]","[653, 3881, 3067, 2875]","[15885.0, 17072.0, 17183.0, 17207.0]"
3062,"[5.0, 5.0, 4.0, 5.0, 5.0]","[2016, 2392, 5335, 5506, 2962]","[15947.0, 16399.0, 16601.0, 16977.0, 17130.0]"
3063,"[4.0, 5.0, 3.0, 5.0, 4.0, 2.0, 4.0, 4.0, 2.0, 5.0, 5.0, 3.0, 5.0, 5.0, 4.0, 4.0, 4.0, 4.0, 4.0, 3.0, 5.0, 3.0]","[4951, 1477, 3713, 3615, 5106, 224, 3700, 1505, 3697, 3191, 801, 2285, 2542, 3340, 429, 5026, 2946, 248, 2844, 2415, 1895, 4854]","[16183.0, 16184.0, 16184.0, 16185.0, 16203.0, 16204.0, 16205.0, 16211.0, 16215.0, 16217.0, 16219.0, 16219.0, 16221.0, 16224.0, 16224.0, 16228.0, 16231.0, 16239.0, 16242.0, 16257.0, 16257.0, 16268.0]"
3064,[5.0],[1028],[17041.0]
3065,[5.0],[883],[17551.0]
3066,"[5.0, 2.0]","[3290, 3632]","[16278.0, 17435.0]"
3067,[3.0],[3857],[16381.0]
3068,[1.0],[3899],[17014.0]
3069,"[5.0, 5.0, 2.0, 4.0, 5.0, 4.0, 5.0, 5.0, 3.0, 4.0, 4.0, 4.0, 5.0, 3.0, 3.0, 2.0, 5.0, 5.0, 4.0, 3.0, 5.0, 3.0, 3.0, 4.0, 4.0, 4.0, 3.0, 3.0, 5.0, 3.0, 4.0, 4.0, 5.0, 4.0, 4.0, 5.0, 4.0, 4.0, 4.0, 4.0, 4.0, 3.0, 5.0, 5.0, 5.0, 3.0, 5.0, 4.0, 4.0, 5.0, 3.0, 4.0, 4.0, 4.0, 3.0, 4.0, 5.0, 4.0, 5.0, 1.0, 3.0, 3.0, 3.0, 4.0, 4.0, 3.0, 5.0, 5.0, 4.0, 3.0, 2.0, 2.0, 3.0]","[1951, 70, 5487, 2166, 1495, 3842, 5353, 478, 3055, 5043, 2442, 5163, 2425, 4435, 4539, 5846, 1749, 1692, 2607, 3171, 1683, 199, 2152, 1047, 4748, 3802, 5145, 1604, 901, 3625, 2786, 520, 5656, 5669, 2283, 4921, 166, 2571, 49, 5596, 2843, 2838, 4733, 901, 248, 2817, 3131, 2376, 4953, 5703, 433, 3612, 620, 620, 533, 5007, 488, 4969, 2625, 478, 4739, 5212, 5487, 3070, 1324, 3636, 4751, 1191, 5121, 487, 2388, 1436, 5336]","[15348.0, 15407.0, 15517.0, 15669.0, 15729.0, 15857.0, 15951.0, 16411.0, 16464.0, 16465.0, 16469.0, 16469.0, 16470.0, 16472.0, 16476.0, 16476.0, 16476.0, 16481.0, 16484.0, 16486.0, 16491.0, 16493.0, 16495.0, 16500.0, 16501.0, 16501.0, 16502.0, 16506.0, 16508.0, 16528.0, 16642.0, 16643.0, 16645.0, 16645.0, 16645.0, 16647.0, 16648.0, 16649.0, 16650.0, 16650.0, 16652.0, 16654.0, 16663.0, 16663.0, 16664.0, 16668.0, 16670.0, 16671.0, 16672.0, 16672.0, 16676.0, 16676.0, 16677.0, 16677.0, 16679.0, 16682.0, 16746.0, 16827.0, 16829.0, 16893.0, 16907.0, 17120.0, 17371.0, 17491.0, 17534.0, 17537.0, 17540.0, 17563.0, 17594.0, 17608.0, 17650.0, 17675.0, 17696.0]"
3070,"[3.0, 5.0]","[4426, 4065]","[17182.0, 17416.0]"
3071,"[5.0, 3.0, 5.0]","[4557, 5008, 3335]","[15922.0, 17050.0, 17280.0]"
3072,[3.0],[5303],[17386.0]
3073,"[4.0, 5.0]","[4135, 2820]","[16538.0, 17183.0]"
3074,[4.0],[2743],[16794.0]
3075,[4.0],[3667],[17575.0]
3076,[4.0],[5086],[16064.0]
3077,"[3.0, 4.0, 5.0, 5.0]","[4751, 2386, 588, 3637]","[16368.0, 16581.0, 16997.0, 17066.0]"
3078,[5.0],[2431],[16260.0]
3079,[5.0],[4641],[17015.0]
3080,[5.0],[4244],[15835.0]
3081,"[5.0, 5.0, 5.0]","[5727, 5154, 5087]","[15959.0, 17097.0, 17155.0]"
3082,[5.0],[4198],[17106.0]
3083,[5.0],[1169],[16460.0]
3084,[5.0],[4790],[16993.0]
3085,[5.0],[3284],[16400.0]
3086,"[5.0, 5.0]","[3518, 1973]","[16433.0, 16469.0]"
3087,[5.0],[1973],[16622.0]
3088,"[5.0, 5.0]","[2790, 1507]","[16226.0, 16866.0]"
3089,[2.0],[4654],[15953.0]
3090,"[5.0, 5.0, 4.0]","[393, 2431, 570]","[16696.0, 16731.0, 17390.0]"
3091,"[5.0, 5.0, 5.0, 2.0, 5.0, 5.0, 1.0]","[4223, 1277, 1205, 4630, 4568, 1172, 1637]","[16180.0, 16650.0, 16867.0, 16893.0, 17427.0, 17466.0, 17694.0]"
3092,[5.0],[3263],[17158.0]
3093,"[5.0, 5.0, 5.0, 5.0, 4.0, 3.0, 5.0, 5.0, 5.0, 5.0, 4.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 4.0, 5.0, 3.0, 5.0, 5.0, 5.0, 4.0, 5.0]","[4076, 4163, 1770, 5858, 4435, 2922, 5441, 5557, 3563, 3624, 4900, 146, 3702, 1790, 2041, 2474, 4621, 3711, 3303, 2476, 3929, 3925, 287, 2814, 2292]","[17191.0, 17222.0, 17275.0, 17276.0, 17277.0, 17277.0, 17280.0, 17281.0, 17283.0, 17284.0, 17286.0, 17286.0, 17287.0, 17288.0, 17290.0, 17291.0, 17301.0, 17316.0, 17319.0, 17321.0, 17339.0, 17384.0, 17384.0, 17403.0, 17594.0]"
3094,"[5.0, 3.0, 5.0, 5.0, 1.0, 5.0, 2.0, 4.0, 4.0, 1.0]","[2913, 2463, 1160, 2652, 4598, 2035, 4165, 524, 2293, 4877]","[15784.0, 16060.0, 16189.0, 16271.0, 16573.0, 16640.0, 16832.0, 16886.0, 16960.0, 17215.0]"
3095,"[5.0, 5.0, 3.0]","[5089, 2268, 1081]","[16340.0, 16380.0, 16866.0]"
3096,"[5.0, 5.0, 4.0, 4.0, 5.0, 1.0, 1.0]","[5790, 5790, 5790, 5790, 4641, 3922, 892]","[16787.0, 16788.0, 16805.0, 16811.0, 17015.0, 17074.0, 17372.0]"
3097,"[5.0, 5.0]","[3907, 3044]","[16720.0, 17000.0]"
3098,"[1.0, 3.0]","[3088, 1259]","[16231.0, 16566.0]"
3099,[5.0],[1613],[17239.0]
3100,"[3.0, 5.0, 5.0]","[2970, 884, 3655]","[16483.0, 16783.0, 17054.0]"
3101,"[5.0, 5.0, 4.0, 5.0, 5.0, 5.0, 5.0, 5.0, 4.0, 5.0, 5.0, 5.0, 5.0, 4.0, 4.0, 5.0, 5.0, 4.0, 5.0, 5.0, 5.0, 5.0, 3.0, 5.0, 4.0, 5.0, 5.0, 5.0, 5.0, 4.0, 5.0, 5.0]","[3991, 3666, 4080, 4380, 1564, 2060, 5245, 1190, 2351, 2310, 1522, 3073, 1527, 1259, 3300, 4665, 1980, 813, 4015, 4189, 5560, 2723, 2063, 3704, 4177, 3061, 2287, 4609, 220, 5460, 1264, 5190]","[15912.0, 16067.0, 16108.0, 16255.0, 16259.0, 16273.0, 16328.0, 16338.0, 16412.0, 16422.0, 16434.0, 16442.0, 16467.0, 16493.0, 16510.0, 16532.0, 16567.0, 16592.0, 16596.0, 16599.0, 16640.0, 16740.0, 16830.0, 16831.0, 16840.0, 16856.0, 16868.0, 16937.0, 16992.0, 17088.0, 17223.0, 17254.0]"
3102,"[5.0, 5.0, 5.0]","[2074, 5131, 5590]","[16453.0, 16518.0, 17642.0]"
3103,"[5.0, 3.0, 3.0, 4.0, 5.0, 4.0, 5.0, 3.0, 5.0, 4.0, 5.0, 5.0, 5.0, 5.0, 5.0, 4.0, 4.0, 4.0, 4.0, 4.0, 5.0]","[4273, 575, 3034, 4038, 4295, 5531, 4740, 381, 5100, 5230, 3345, 2315, 1076, 1872, 1886, 3429, 3566, 5330, 805, 625, 2173]","[16703.0, 16703.0, 16704.0, 16705.0, 16706.0, 16706.0, 16708.0, 16709.0, 16711.0, 16711.0, 16711.0, 16713.0, 16714.0, 16717.0, 16720.0, 16731.0, 16736.0, 16741.0, 16741.0, 17064.0, 17092.0]"
3104,"[5.0, 1.0, 1.0, 5.0, 5.0, 2.0, 3.0]","[3539, 26, 1184, 4021, 5715, 268, 2124]","[16569.0, 16959.0, 16959.0, 16995.0, 17122.0, 17177.0, 17641.0]"
3105,[3.0],[525],[16804.0]
3106,"[5.0, 5.0, 4.0, 5.0, 5.0]","[672, 2153, 2345, 1913, 4399]","[15926.0, 16567.0, 17111.0, 17116.0, 17429.0]"
3107,"[4.0, 5.0]","[5435, 5304]","[16471.0, 17404.0]"
3108,"[3.0, 5.0, 3.0, 5.0]","[3630, 5753, 5811, 2025]","[16171.0, 16367.0, 16855.0, 16889.0]"
3109,"[5.0, 4.0]","[3813, 1360]","[16276.0, 16868.0]"
3110,[5.0],[3117],[16323.0]
3111,"[5.0, 5.0]","[2007, 2239]","[16098.0, 16329.0]"
3112,"[5.0, 5.0, 5.0, 5.0]","[5217, 1960, 5384, 4248]","[16249.0, 17021.0, 17524.0, 17553.0]"
3113,"[3.0, 3.0]","[3204, 554]","[16265.0, 16977.0]"
3114,"[3.0, 5.0, 4.0, 3.0, 3.0, 4.0, 3.0, 4.0, 5.0, 5.0, 4.0, 5.0, 5.0, 5.0, 4.0, 4.0, 2.0, 4.0, 5.0, 5.0, 4.0, 3.0, 5.0]","[5654, 2446, 2653, 5496, 5295, 502, 1335, 3605, 5113, 5441, 2405, 5569, 2992, 5265, 4324, 5834, 5054, 505, 4358, 1700, 248, 179, 3674]","[16179.0, 16181.0, 16182.0, 16182.0, 16183.0, 16183.0, 16184.0, 16191.0, 16191.0, 16194.0, 16195.0, 16201.0, 16205.0, 16205.0, 16209.0, 16211.0, 16222.0, 16225.0, 16231.0, 16235.0, 16239.0, 16240.0, 16475.0]"
3115,"[5.0, 5.0, 5.0, 5.0, 4.0, 5.0, 5.0, 5.0, 3.0, 4.0, 5.0, 5.0, 5.0, 5.0, 4.0]","[1365, 629, 3203, 4272, 162, 594, 4002, 385, 4159, 2293, 4512, 5276, 1689, 1689, 2176]","[16378.0, 16446.0, 16631.0, 16660.0, 16785.0, 16805.0, 16911.0, 16921.0, 16945.0, 16985.0, 17161.0, 17241.0, 17258.0, 17258.0, 17468.0]"
3116,"[5.0, 4.0]","[1899, 2651]","[17338.0, 17646.0]"
3117,[5.0],[5811],[16589.0]
3118,"[5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 3.0, 3.0, 4.0, 5.0]","[4277, 2424, 3407, 5395, 230, 1457, 4545, 4432, 457, 1947]","[16139.0, 16505.0, 16605.0, 16609.0, 16629.0, 16633.0, 16680.0, 16814.0, 17013.0, 17240.0]"
3119,"[5.0, 5.0]","[5373, 4991]","[16860.0, 17287.0]"
3120,"[5.0, 5.0, 4.0, 5.0, 5.0, 2.0, 1.0]","[5917, 2035, 392, 2765, 3402, 5198, 3715]","[16662.0, 16735.0, 16912.0, 16961.0, 17129.0, 17275.0, 17448.0]"
3121,"[5.0, 5.0, 4.0, 5.0, 4.0, 5.0, 5.0, 3.0]","[1840, 1227, 2982, 4373, 1463, 4881, 5039, 4753]","[16233.0, 16415.0, 16687.0, 16853.0, 17015.0, 17021.0, 17391.0, 17488.0]"
3122,"[5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 3.0, 3.0, 4.0, 5.0, 5.0, 2.0, 5.0, 3.0, 3.0]","[3311, 2041, 497, 3149, 3627, 1027, 4913, 4328, 3566, 3713, 4986, 3771, 2938, 4131, 4678, 3810]","[17325.0, 17328.0, 17328.0, 17329.0, 17330.0, 17331.0, 17331.0, 17332.0, 17333.0, 17334.0, 17339.0, 17342.0, 17346.0, 17356.0, 17361.0, 17388.0]"
3123,"[3.0, 4.0, 3.0, 5.0, 5.0, 3.0, 4.0, 5.0, 4.0, 4.0, 4.0, 5.0, 5.0, 5.0, 4.0, 5.0]","[2507, 3168, 1363, 5655, 3098, 1589, 2351, 2941, 5113, 4995, 5692, 1813, 3067, 3919, 4157, 2087]","[16039.0, 16049.0, 16228.0, 16336.0, 16381.0, 16406.0, 16412.0, 16424.0, 16631.0, 16804.0, 16890.0, 16973.0, 17063.0, 17300.0, 17588.0, 17649.0]"
3124,[5.0],[4302],[16897.0]
3125,[5.0],[4989],[16675.0]
3126,"[5.0, 5.0]","[3450, 1405]","[16751.0, 17185.0]"
