,reviewerID,overall,asin,unixReviewTime
4546,4547,"[5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0]","[1079, 6009, 1240, 10804, 1192, 1231, 1263, 2197, 5935, 1230, 20692, 1247, 1249]","[6357.0, 6357.001, 6357.002, 6357.003, 6357.004, 6357.005, 6357.006, 6357.007, 6357.008, 6357.009, 6357.01, 6357.011, 6357.012]"
4547,4548,"[5.0, 4.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0]","[28322, 26161, 11336, 15977, 20860, 20856, 20859, 9730, 10601, 11328, 6996, 6996, 6996, 6996, 2805, 3092]","[5530.0, 5569.0, 5712.0, 5712.001, 5712.002, 5712.003, 5712.004, 5712.005, 5712.006, 5712.007, 5712.008, 5712.009, 5712.01, 5712.011, 5712.012, 5712.013]"
4548,4549,"[5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0]","[2960, 6168, 21996, 19138, 9173, 9135, 7304, 2885, 3380, 3380, 1686, 21122]","[5264.0, 5264.001, 5264.002, 5264.003, 5270.0, 5270.001, 5783.0, 5821.0, 5821.001, 5821.002, 5911.0, 5911.001]"
4549,4550,"[5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0]","[24942, 24144, 26986, 1606, 20465, 25533, 11563, 27019, 29174, 27786, 1983, 3570, 3570, 4878, 18424, 27787, 28504, 29409, 29967, 24143, 4886, 27432, 24146, 22027, 28342, 24603, 23811, 24536, 25364, 5857, 29664, 29663, 3257, 28699, 29033, 29669, 30746, 27572, 29228, 28397, 27575, 23739, 30284]","[5201.0, 5491.0, 5527.0, 5530.0, 5561.0, 5568.0, 5599.0, 5599.001, 5618.0, 5629.0, 5656.0, 5656.001, 5656.002, 5656.003, 5656.004, 5664.0, 5664.001, 5664.002, 5664.003, 5664.004, 5664.005, 5664.006, 5664.007, 5664.008, 5664.009, 5682.0, 5682.001, 5682.002, 5682.003, 5690.0, 5700.0, 5718.0, 5718.001, 5718.002, 5718.003, 5765.0, 5765.001, 5774.0, 5774.001, 5799.0, 5799.001, 5799.002, 5799.003]"
4550,4551,"[5.0, 5.0, 4.0, 5.0, 4.0, 5.0, 4.0, 4.0, 5.0, 5.0, 5.0, 1.0, 5.0, 3.0, 1.0, 5.0, 5.0, 5.0, 5.0]","[17919, 943, 24829, 3325, 29014, 30727, 29513, 32567, 29799, 29941, 32407, 10553, 32328, 9078, 32852, 1236, 7015, 32303, 31669]","[4638.0, 4840.0, 5118.0, 5118.001, 6086.0, 6086.001, 6086.002, 6090.0, 6090.001, 6132.0, 6139.0, 6139.001, 6149.0, 6274.0, 6413.0, 6461.0, 6461.001, 6485.0, 6552.0]"
4551,4552,"[5.0, 5.0, 4.0, 4.0, 5.0, 4.0, 4.0, 5.0, 5.0, 3.0, 5.0, 3.0, 5.0, 4.0, 4.0, 5.0, 5.0, 5.0, 5.0]","[14073, 1716, 30337, 1657, 10731, 9634, 9634, 1053, 18876, 12427, 8441, 7630, 8441, 4391, 4391, 1340, 22338, 3485, 3485]","[4617.0, 4664.0, 4664.001, 4664.002, 4681.0, 4681.001, 4681.002, 4713.0, 4713.001, 4713.002, 4726.0, 4726.001, 4726.002, 4726.003, 4726.004, 4726.005, 5031.0, 5480.0, 5480.001]"
4552,4553,"[5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0]","[1744, 20772, 2316, 6218, 6218, 2229, 22210, 2448, 27851, 1737, 20214, 27970, 10063, 4988, 4988, 27850, 2364, 2647, 3126, 3126, 7207, 26579]","[5150.0, 5298.0, 5369.0, 5372.0, 5372.001, 5373.0, 5478.0, 5577.0, 5692.0, 5738.0, 5775.0, 5775.001, 5799.0, 5800.0, 5800.001, 6021.0, 6048.0, 6073.0, 6105.0, 6105.001, 6167.0, 6460.0]"
4553,4554,"[5.0, 5.0, 5.0, 5.0, 4.0, 5.0, 5.0, 5.0, 4.0, 5.0, 4.0]","[14017, 7633, 7633, 7837, 12693, 7964, 4836, 1091, 12870, 4118, 10378]","[5155.0, 5428.0, 5428.001, 5524.0, 5524.001, 5524.002, 5568.0, 5625.0, 5681.0, 5790.0, 6268.0]"
4554,4555,"[5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0]","[7405, 5887, 3929, 11624, 13684, 3195, 1632, 13438, 3928, 13259, 11903, 13622]","[6686.0, 6686.001, 6686.002, 6686.003, 6686.004, 6686.005, 6686.006, 6686.007, 6686.008, 6686.009, 6686.01, 6686.011]"
4555,4556,"[4.0, 5.0, 5.0, 4.0, 5.0, 5.0, 4.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0]","[20352, 21218, 4472, 22655, 22765, 24280, 20526, 24471, 28274, 28512, 28510, 31364, 24643, 27153, 29099, 27152, 31062, 28514, 29242, 25414, 27033, 30257, 28768, 29285, 30727, 27330, 27531, 32763, 27575, 30536, 27789, 25364, 27774, 27534, 30981, 27788, 27925, 19459, 25322, 32340, 29799, 32852, 26852, 25960, 31709, 25964, 30867, 25962, 30866, 31015, 30865]","[4624.0, 4730.0, 4891.0, 5041.0, 5041.001, 5167.0, 5435.0, 5435.001, 5466.0, 5562.0, 6039.0, 6039.001, 6039.002, 6039.003, 6039.004, 6039.005, 6039.006, 6039.007, 6039.008, 6039.009, 6039.01, 6039.011, 6039.012, 6039.013, 6039.014, 6039.015, 6039.016, 6039.017, 6039.018, 6039.019, 6039.02, 6039.021, 6039.022, 6039.023, 6039.024, 6039.025, 6039.026, 6039.027, 6039.028, 6128.0, 6128.001, 6238.0, 6238.001, 6417.0, 6417.001, 6417.002, 6417.003, 6417.004, 6417.005, 6417.006, 6417.007]"
4556,4557,"[5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0]","[13196, 10728, 35, 4275, 11278, 24684, 25680, 32827, 959, 21950, 12964]","[5441.0, 5441.001, 6006.0, 6006.001, 6006.002, 6006.003, 6006.004, 6079.0, 6164.0, 6164.001, 6430.0]"
4557,4558,"[1.0, 5.0, 4.0, 4.0, 5.0, 4.0, 5.0, 4.0, 5.0, 5.0, 5.0, 4.0, 5.0, 4.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 4.0, 5.0, 4.0, 5.0, 5.0, 5.0, 5.0, 4.0, 5.0, 5.0, 4.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 4.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 1.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0]","[28195, 21320, 23683, 21798, 23912, 9546, 23541, 11026, 21307, 12522, 10797, 24846, 7569, 7253, 29000, 18365, 28549, 27628, 27296, 26583, 26289, 25715, 21631, 20667, 25715, 25495, 21615, 24971, 24763, 17950, 23148, 11228, 10805, 7666, 7656, 23237, 14779, 8050, 15925, 7666, 12455, 12456, 8050, 25919, 5943, 4170, 3654, 3654, 3597, 1927, 1672, 1601, 1380, 9570, 9731, 9881, 9881, 1570, 31786, 6874, 6807, 6807, 6554, 12719, 6403, 9570, 5943, 29941, 29782, 6854, 9338, 15048, 2265, 26065, 22725, 10981, 32496, 12572, 12112, 6941, 29148, 32455, 32563]","[5544.0, 5579.0, 5579.001, 5579.002, 5579.003, 5579.004, 5579.005, 5579.006, 5579.007, 5579.008, 5579.009, 5579.01, 5579.011, 5579.012, 5579.013, 5579.014, 5579.015, 5579.016, 5579.017, 5579.018, 5579.019, 5579.02, 5579.021, 5579.022, 5579.023, 5579.024, 5579.025, 5579.026, 5579.027, 5579.028, 5579.029, 5579.03, 5579.031, 5579.032, 5579.033, 5579.034, 5579.035, 5579.036, 5579.037, 5579.038, 5579.039, 5579.04, 5579.041, 5579.042, 5579.043, 5579.044, 5579.045, 5579.046, 5579.047, 5579.048, 5579.049, 5579.05, 5579.051, 5579.052, 5579.053, 5579.054, 5579.055, 5579.056, 5579.057, 5579.058, 5579.059, 5579.06, 5579.061, 5579.062, 5579.063, 5579.064, 5579.065, 5944.0, 5944.001, 5944.002, 5944.003, 5944.004, 5944.005, 5944.006, 5944.007, 5944.008, 6251.0, 6706.0, 6706.001, 6706.002, 6790.0, 6790.001, 6790.002]"
4558,4559,"[5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0]","[5791, 14630, 14560, 14558, 14555, 14553, 14728, 14676, 9070, 9070]","[4548.0, 4548.001, 4548.002, 4548.003, 4548.004, 4548.005, 4548.006, 4548.007, 4633.0, 4633.001]"
4559,4560,"[4.0, 4.0, 4.0, 4.0, 5.0, 5.0, 5.0, 5.0, 5.0, 3.0, 5.0]","[30272, 30266, 30269, 30267, 29914, 29828, 29130, 28981, 28471, 1701, 26102]","[5750.0, 5750.001, 5750.002, 5750.003, 5750.004, 5750.005, 5750.006, 5750.007, 5750.008, 5750.009, 5750.01]"
4560,4561,"[5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 4.0, 1.0, 5.0, 5.0, 5.0, 5.0, 3.0, 5.0, 3.0, 3.0, 3.0, 3.0, 1.0, 5.0, 3.0, 5.0]","[5222, 5014, 5014, 9853, 8517, 7595, 7595, 7144, 3563, 3563, 2388, 11279, 16788, 15773, 13824, 7551, 6987, 4403, 2728, 30223, 18605, 7551, 1552]","[5700.0, 5700.001, 5700.002, 5997.0, 5997.001, 5997.002, 5997.003, 5997.004, 5997.005, 5997.006, 5997.007, 5997.008, 5997.009, 5997.01, 5997.011, 5997.012, 5997.013, 5997.014, 5997.015, 5997.016, 5997.017, 5997.018, 5997.019]"
4561,4562,"[5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0]","[7069, 7069, 16392, 18230, 17581, 8901, 7996, 20947, 19212, 18375, 18270]","[5337.0, 5337.001, 5337.002, 5337.003, 5337.004, 5337.005, 5337.006, 5337.007, 5337.008, 5337.009, 5337.01]"
4562,4563,"[5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0]","[7992, 6789, 5066, 13541, 20856, 1663, 8608, 29609, 6870, 31062]","[5614.0, 5614.001, 5695.0, 5695.001, 5970.0, 5970.001, 5991.0, 5991.001, 6184.0, 6197.0]"
4563,4564,"[5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0]","[27833, 2497, 4152, 6900, 6900, 8278, 8278, 19273, 4152, 9969]","[5437.0, 5437.001, 5541.0, 5541.001, 5541.002, 5541.003, 5541.004, 5541.005, 5541.006, 5541.007]"
4564,4565,"[5.0, 5.0, 5.0, 5.0, 2.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 4.0, 4.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0]","[18506, 13194, 12647, 21951, 12018, 19687, 20199, 21915, 18631, 21957, 2729, 8524, 8524, 2796, 9643, 5931, 5931, 3254, 3516, 3516, 13581, 5570, 713, 710, 1836, 14978, 22721, 6637, 3954, 3954]","[5241.0, 5241.001, 5241.002, 5241.003, 5241.004, 5242.0, 5243.0, 5243.001, 5249.0, 5249.001, 5266.0, 5266.001, 5266.002, 5286.0, 5291.0, 5291.001, 5291.002, 5315.0, 5315.001, 5315.002, 5323.0, 5341.0, 5348.0, 5348.001, 5397.0, 5397.001, 5423.0, 5439.0, 5439.001, 5439.002]"
4565,4566,"[5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0]","[1423, 6267, 2924, 5591, 26283, 8627, 6828, 6828, 3134, 2913]","[5281.0, 5281.001, 5281.002, 5281.003, 5281.004, 5281.005, 5281.006, 5281.007, 5281.008, 5281.009]"
4566,4567,"[5.0, 5.0, 5.0, 5.0, 4.0, 4.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0]","[9239, 11600, 11602, 12907, 18586, 20055, 12391, 10675, 10683, 6481, 6420, 6420, 5358, 10771, 2967]","[5417.0, 5417.001, 5417.002, 5417.003, 5417.004, 5417.005, 5417.006, 5417.007, 5417.008, 5417.009, 5538.0, 5538.001, 6487.0, 6487.001, 6487.002]"
4567,4568,"[5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0]","[18258, 19518, 17245, 15252, 19522, 20110, 4985, 15847, 3082, 3052]","[5763.0, 5763.001, 5763.002, 5763.003, 5763.004, 5763.005, 5763.006, 5768.0, 5768.001, 5768.002]"
4568,4569,"[4.0, 3.0, 3.0, 3.0, 3.0, 4.0, 4.0, 3.0, 5.0, 3.0, 2.0, 3.0, 3.0, 4.0, 3.0, 3.0, 3.0, 4.0, 4.0, 3.0, 5.0, 4.0, 3.0, 3.0, 4.0, 5.0, 5.0, 2.0, 2.0, 4.0, 4.0, 4.0, 2.0, 5.0, 4.0, 5.0, 4.0, 4.0, 4.0, 3.0, 3.0, 4.0, 4.0, 3.0, 2.0, 4.0, 4.0, 4.0, 4.0, 1.0, 4.0, 2.0, 2.0, 3.0, 4.0, 4.0, 2.0, 4.0]","[20416, 5163, 4994, 4989, 4989, 4968, 4968, 5163, 4631, 2180, 2112, 1769, 1466, 1490, 8477, 9598, 9598, 10699, 7454, 10700, 4631, 5192, 5838, 8477, 7454, 7422, 7422, 8003, 8003, 7906, 7906, 5192, 8239, 8187, 7100, 8187, 7100, 7000, 7000, 7158, 7158, 6992, 6992, 5838, 8239, 11031, 11546, 11336, 11523, 11385, 11328, 8149, 7782, 11547, 20936, 6958, 11127, 7270]","[4720.0, 4790.0, 4790.001, 4790.002, 4790.003, 4790.004, 4790.005, 4790.006, 4790.007, 4790.008, 4790.009, 4790.01, 4790.011, 4790.012, 4790.013, 4790.014, 4790.015, 4790.016, 4790.017, 4790.018, 4790.019, 4790.02, 4790.021, 4790.022, 4790.023, 4790.024, 4790.025, 4790.026, 4790.027, 4790.028, 4790.029, 4790.03, 4790.031, 4790.032, 4790.033, 4790.034, 4790.035, 4790.036, 4790.037, 4790.038, 4790.039, 4790.04, 4790.041, 4790.042, 4790.043, 4790.044, 4790.045, 4790.046, 4790.047, 4790.048, 4790.049, 4790.05, 4790.051, 4790.052, 4790.053, 4790.054, 4790.055, 4790.056]"
4569,4570,"[5.0, 5.0, 4.0, 5.0, 5.0, 5.0, 4.0, 5.0, 5.0, 5.0, 5.0, 4.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 3.0, 3.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 4.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 3.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0]","[5017, 5017, 2236, 10683, 16576, 8882, 3983, 3063, 3243, 1941, 1828, 3983, 12621, 6798, 6798, 727, 3063, 3558, 16279, 3558, 7666, 7666, 6757, 2367, 5714, 5714, 19927, 12952, 6621, 6621, 4769, 12438, 14169, 9863, 9861, 11414, 9746, 7697, 6839, 6839, 4892, 12296, 4902, 4902, 1796, 7371, 6587, 6587, 734, 11885, 12342, 1825, 5749, 12930, 6416, 5020, 5020, 6416, 8009, 8009, 15061, 11206, 5599, 12863, 12457, 24163, 10762, 3693, 3693, 12877, 1419, 11383, 9057, 9057, 10379, 28342, 13640, 11506, 1540, 1514, 23267, 1536, 1515, 12012, 5886, 5886, 9865, 18000, 6471, 7553, 8476, 7426, 21276, 24823, 31317, 12760, 27324, 5088, 5088, 26494, 27774, 2014, 27825, 9239, 6735, 5984, 19159, 2648, 16628, 3563, 1523, 8422, 3563, 8251, 8251, 8422, 24845, 5358, 26106, 27184, 19459, 11425, 3153, 16351, 28191, 11104]","[3910.0, 3910.001, 4153.0, 4153.001, 4445.0, 4636.0, 4750.0, 4750.001, 4750.002, 4750.003, 4750.004, 4750.005, 4750.006, 4750.007, 4750.008, 4750.009, 4750.01, 4761.0, 4761.001, 4761.002, 4762.0, 4762.001, 4762.002, 4762.003, 4762.004, 4762.005, 4790.0, 4792.0, 4812.0, 4812.001, 4828.0, 4843.0, 4843.001, 4888.0, 4888.001, 4888.002, 4889.0, 4923.0, 4923.001, 4923.002, 4935.0, 4935.001, 4936.0, 4936.001, 4986.0, 4986.001, 5033.0, 5033.001, 5033.002, 5056.0, 5072.0, 5088.0, 5137.0, 5155.0, 5167.0, 5167.001, 5167.002, 5167.003, 5197.0, 5197.001, 5236.0, 5249.0, 5254.0, 5269.0, 5329.0, 5342.0, 5364.0, 5364.001, 5364.002, 5383.0, 5383.001, 5429.0, 5429.001, 5429.002, 5444.0, 5533.0, 5537.0, 5562.0, 5562.001, 5562.002, 5562.003, 5562.004, 5562.005, 5562.006, 5562.007, 5562.008, 5562.009, 5562.01, 5600.0, 5611.0, 5611.001, 5714.0, 5714.001, 5714.002, 5714.003, 5714.004, 5714.005, 5714.006, 5714.007, 5714.008, 5714.009, 5714.01, 5714.011, 5905.0, 5905.001, 5905.002, 5905.003, 5905.004, 5933.0, 5933.001, 5933.002, 5933.003, 5933.004, 5933.005, 5933.006, 5933.007, 5933.008, 5933.009, 5933.01, 5970.0, 5970.001, 5970.002, 6374.0, 6374.001, 6374.002, 6374.003]"
4570,4571,"[4.0, 5.0, 5.0, 5.0, 3.0, 4.0, 5.0, 4.0, 5.0, 5.0, 4.0, 5.0, 5.0, 5.0, 4.0]","[20351, 17317, 22162, 20063, 16224, 21081, 20926, 2104, 20907, 14833, 28346, 29019, 20297, 15415, 30357]","[4762.0, 4809.0, 4824.0, 4979.0, 4990.0, 5004.0, 5077.0, 5145.0, 5436.0, 5466.0, 5518.0, 5585.0, 5585.001, 5598.0, 5804.0]"
4571,4572,"[5.0, 5.0, 5.0, 2.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 4.0, 5.0]","[24221, 23833, 16458, 27168, 25296, 25641, 27219, 23934, 27718, 27870, 27930, 26120, 32812]","[5123.0, 5123.001, 5309.0, 5339.0, 5339.001, 5339.002, 5388.0, 5388.001, 5510.0, 5510.001, 5510.002, 5510.003, 6232.0]"
4572,4573,"[5.0, 4.0, 5.0, 4.0, 3.0, 4.0, 5.0, 5.0, 5.0, 5.0, 5.0, 4.0]","[18021, 18560, 23139, 23652, 21026, 23574, 24848, 15722, 3662, 3662, 26212, 29737]","[4723.0, 4723.001, 4920.0, 5036.0, 5056.0, 5056.001, 5106.0, 5137.0, 5285.0, 5285.001, 5294.0, 5649.0]"
4573,4574,"[5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0]","[18369, 30427, 19581, 16519, 26381, 26379, 9144, 9317, 17344, 27267, 27717, 26378, 19038, 12310, 12393]","[5827.0, 5827.001, 5827.002, 5981.0, 5981.001, 6004.0, 6021.0, 6022.0, 6030.0, 6030.001, 6030.002, 6044.0, 6044.001, 6225.0, 6446.0]"
4574,4575,"[5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0]","[5110, 14345, 5110, 19476, 18136, 3251, 3251, 20777, 464, 12423]","[4526.0, 4526.001, 4526.002, 4528.0, 4528.001, 4533.0, 4533.001, 5450.0, 5840.0, 5853.0]"
4575,4576,"[5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0]","[21235, 22419, 7204, 27580, 8654, 8654, 6833, 6833, 5831, 23148, 26290]","[4710.0, 4873.0, 4947.0, 5042.0, 5106.0, 5106.001, 5185.0, 5185.001, 5441.0, 5441.001, 5441.002]"
4576,4577,"[4.0, 5.0, 4.0, 4.0, 5.0, 4.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 4.0, 4.0, 5.0, 5.0, 4.0, 5.0, 5.0, 4.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 4.0, 5.0, 5.0, 5.0, 4.0, 4.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 4.0, 4.0, 5.0, 5.0, 4.0, 5.0, 5.0, 5.0, 5.0, 5.0, 4.0, 5.0, 4.0, 5.0, 4.0, 5.0, 5.0, 3.0]","[5978, 12704, 11856, 8713, 7295, 11602, 13563, 31603, 17313, 31609, 25860, 31584, 31573, 31653, 9954, 9473, 8633, 15123, 8314, 31576, 30799, 28480, 27832, 27774, 19123, 3182, 2229, 5631, 5113, 2528, 8764, 6264, 7373, 3208, 5382, 12492, 1225, 31321, 15431, 31319, 6200, 15215, 25858, 12479, 2419, 14581, 14321, 1979, 32511, 5632, 14322, 5200, 3522, 5148, 1579, 5070, 11661, 27583]","[6527.0, 6527.001, 6527.002, 6527.003, 6527.004, 6527.005, 6527.006, 6527.007, 6527.008, 6527.009, 6527.01, 6527.011, 6527.012, 6527.013, 6527.014, 6527.015, 6527.016, 6527.017, 6527.018, 6527.019, 6527.02, 6527.021, 6527.022, 6527.023, 6527.024, 6527.025, 6527.026, 6527.027, 6527.028, 6527.029, 6529.0, 6529.001, 6529.002, 6529.003, 6529.004, 6529.005, 6529.006, 6529.007, 6529.008, 6529.009, 6529.01, 6532.0, 6532.001, 6532.002, 6532.003, 6532.004, 6533.0, 6533.001, 6533.002, 6533.003, 6533.004, 6533.005, 6533.006, 6533.007, 6535.0, 6535.001, 6546.0, 6559.0]"
4577,4578,"[5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0]","[11457, 1252, 30848, 18621, 18502, 18834, 18096, 16579, 16339, 16180, 15722]","[4796.0, 4796.001, 4796.002, 4796.003, 4796.004, 4796.005, 4796.006, 4796.007, 4796.008, 4796.009, 4796.01]"
