reviewerID,overall,asin,unixReviewTime
4737,"[5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0]","[5384, 5384, 9879, 16831, 28763, 19147, 25107, 27527, 5310, 25481]","[17043.0, 17043.0, 17043.0, 17043.0, 17043.0, 17043.0, 17043.0, 17043.0, 17043.0, 17043.0]"
4738,"[3.0, 4.0, 3.0, 3.0, 4.0, 4.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0]","[16721, 5943, 15182, 24777, 17192, 5943, 18373, 10289, 6084, 6064, 6045, 6045]","[16900.0, 16900.0, 16900.0, 16900.0, 16900.0, 16900.0, 16906.0, 16906.0, 16906.0, 16906.0, 16906.0, 16906.0]"
4739,"[5.0, 5.0, 5.0, 5.0, 4.0, 5.0, 4.0, 4.0, 4.0, 5.0, 4.0, 5.0]","[31560, 18709, 2179, 2792, 1314, 1103, 11254, 14847, 15719, 15946, 20136, 14066]","[13277.0, 13563.0, 13992.0, 13992.0, 13992.0, 14084.0, 14135.0, 14607.0, 14775.0, 14861.0, 15595.0, 16425.0]"
4740,"[5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 4.0, 4.0, 4.0]","[3261, 19777, 17153, 4082, 4082, 3269, 3261, 3261, 13115, 13088, 8952, 9020, 21745, 9497, 13116, 26300, 24752, 7255, 4154, 7255, 5654, 5369, 5444]","[16283.0, 16283.0, 16283.0, 16283.0, 16283.0, 16283.0, 16283.0, 16283.0, 16283.0, 16283.0, 16283.0, 16283.0, 16283.0, 16283.0, 16283.0, 16359.0, 16359.0, 16390.0, 16390.0, 16390.0, 16801.0, 16801.0, 16801.0]"
4741,"[5.0, 5.0, 5.0, 5.0, 5.0, 4.0, 5.0, 5.0, 5.0, 5.0, 5.0, 4.0, 4.0, 4.0]","[6732, 19356, 15142, 20500, 22326, 22926, 21831, 22452, 9516, 9516, 25596, 13280, 32246, 30851]","[15614.0, 15645.0, 15867.0, 15867.0, 15867.0, 15867.0, 15867.0, 15867.0, 15867.0, 15867.0, 16190.0, 16654.0, 16937.0, 16937.0]"
4742,"[5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0]","[29130, 8259, 24389, 2942, 26843, 25881, 29828, 26975, 29294, 28981, 28813, 28663, 27928, 27787, 29791, 27058, 27573, 32613, 29248]","[16579.0, 16687.0, 16687.0, 16687.0, 16687.0, 16687.0, 16687.0, 16687.0, 16687.0, 16687.0, 16687.0, 16687.0, 16687.0, 16687.0, 16687.0, 16687.0, 16687.0, 17251.0, 17251.0]"
4743,"[5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0]","[11560, 32567, 29582, 29834, 29866, 29864, 32546, 31894, 29941, 30290, 30335, 30730, 31306, 31304, 31890, 32407, 32136, 31902, 32090, 30770, 29141, 29270, 16690, 17977, 18955, 19194, 22913, 25139, 26170, 26620, 14660, 18988, 23724, 29023, 30721, 32503]","[17056.0, 17056.0, 17056.0, 17056.0, 17056.0, 17056.0, 17056.0, 17056.0, 17056.0, 17056.0, 17056.0, 17056.0, 17056.0, 17056.0, 17056.0, 17056.0, 17056.0, 17056.0, 17056.0, 17056.0, 17056.0, 17056.0, 17056.0, 17056.0, 17056.0, 17056.0, 17056.0, 17056.0, 17056.0, 17056.0, 17056.0, 17056.0, 17056.0, 17056.0, 17056.0, 17085.0]"
4744,"[5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 4.0, 5.0, 4.0, 5.0, 5.0, 4.0, 5.0, 5.0, 5.0, 5.0, 5.0, 4.0, 4.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 4.0, 5.0, 5.0, 5.0, 5.0, 5.0, 3.0, 5.0, 5.0, 5.0, 5.0, 5.0, 4.0, 4.0, 5.0, 4.0, 5.0, 4.0, 3.0, 5.0, 4.0, 3.0, 5.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 5.0, 4.0, 5.0, 4.0, 5.0, 4.0, 5.0, 5.0, 4.0, 5.0, 4.0]","[20998, 28438, 9845, 26208, 25555, 25395, 29565, 23073, 29291, 22791, 29290, 29184, 22314, 22716, 22217, 10182, 15353, 16345, 23655, 24803, 7272, 20777, 21607, 22121, 17228, 25067, 5250, 5250, 22765, 21256, 24427, 21074, 24792, 20856, 24550, 24575, 26106, 19573, 20465, 16264, 13073, 11970, 7982, 7281, 2502, 26498, 27049, 20763, 22724, 21983, 21798, 24163, 21631, 21320, 24264, 20667, 27326, 27928, 27534, 18059, 29176, 2030, 28039, 5001, 27925, 28051, 29345, 29637]","[15835.0, 16592.0, 16592.0, 16592.0, 16592.0, 16592.0, 16592.0, 16592.0, 16592.0, 16592.0, 16592.0, 16592.0, 16592.0, 16592.0, 16592.0, 16592.0, 16592.0, 16592.0, 16592.0, 16592.0, 16592.0, 16592.0, 16592.0, 16592.0, 16592.0, 16592.0, 16592.0, 16592.0, 16592.0, 16592.0, 16592.0, 16592.0, 16592.0, 16592.0, 16592.0, 16592.0, 16592.0, 16592.0, 16593.0, 16593.0, 16593.0, 16593.0, 16593.0, 16593.0, 16593.0, 16593.0, 16593.0, 16593.0, 16593.0, 16593.0, 16593.0, 16593.0, 16593.0, 16593.0, 16593.0, 16593.0, 16593.0, 16593.0, 16593.0, 16593.0, 16593.0, 16593.0, 16593.0, 16593.0, 16593.0, 16593.0, 16604.0, 16604.0]"
4745,"[5.0, 3.0, 3.0, 4.0, 5.0, 4.0, 4.0, 4.0, 4.0, 5.0, 4.0, 2.0, 4.0]","[18757, 992, 22784, 25452, 17277, 14163, 9770, 9770, 953, 25304, 30863, 30981, 13179]","[15973.0, 15973.0, 16111.0, 16239.0, 16255.0, 16291.0, 16291.0, 16291.0, 16291.0, 16445.0, 16782.0, 16782.0, 17154.0]"
4746,"[4.0, 3.0, 5.0, 3.0, 3.0, 4.0, 5.0, 4.0, 3.0, 4.0, 3.0, 4.0, 3.0, 3.0, 3.0, 3.0, 3.0, 3.0, 3.0, 3.0, 3.0, 4.0, 3.0, 3.0, 3.0, 3.0, 4.0, 3.0]","[4233, 14890, 18887, 24748, 24377, 20381, 3488, 24412, 30772, 27774, 3228, 28242, 3296, 3296, 7314, 10059, 10059, 1079, 23604, 19364, 13420, 28253, 23726, 1126, 12347, 27330, 24927, 13422]","[16567.0, 16567.0, 16567.0, 16567.0, 16567.0, 16567.0, 16580.0, 16674.0, 16739.0, 16751.0, 16751.0, 16761.0, 16761.0, 16761.0, 16761.0, 16761.0, 16761.0, 16761.0, 16777.0, 16777.0, 16777.0, 16777.0, 16777.0, 16780.0, 16790.0, 16790.0, 16790.0, 16790.0]"
4747,"[4.0, 5.0, 5.0, 5.0, 5.0, 4.0, 5.0, 4.0, 5.0, 5.0, 5.0, 5.0]","[11865, 14832, 15179, 15023, 15180, 16263, 16489, 16663, 19109, 9367, 9367, 27154]","[14163.0, 14571.0, 14643.0, 14643.0, 14643.0, 14891.0, 14947.0, 14947.0, 15370.0, 15413.0, 15413.0, 16422.0]"
4748,"[4.0, 3.0, 4.0, 4.0, 4.0, 3.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 5.0, 4.0, 4.0, 3.0, 3.0, 3.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 2.0, 3.0, 5.0, 4.0, 4.0, 4.0]","[7289, 4311, 4235, 4010, 3570, 1777, 24546, 16619, 18136, 22716, 23106, 23646, 4179, 29726, 23808, 23930, 24122, 9231, 13455, 22705, 22686, 29243, 21796, 22945, 21485, 25123, 20970, 21232, 24176, 24541, 24575, 21694, 24550]","[17484.0, 17484.0, 17484.0, 17484.0, 17484.0, 17484.0, 17484.0, 17484.0, 17484.0, 17484.0, 17484.0, 17484.0, 17484.0, 17484.0, 17484.0, 17484.0, 17484.0, 17484.0, 17484.0, 17484.0, 17484.0, 17484.0, 17484.0, 17484.0, 17484.0, 17484.0, 17484.0, 17484.0, 17484.0, 17484.0, 17484.0, 17484.0, 17484.0]"
4749,"[1.0, 1.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0]","[3065, 3065, 5350, 5350, 865, 14251, 14274, 888, 18471, 20990, 30808]","[11645.0, 11645.0, 11683.0, 11683.0, 12859.0, 12990.0, 12990.0, 13203.0, 15289.0, 15644.0, 16860.0]"
4750,"[5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 4.0, 5.0, 5.0, 4.0]","[5114, 5114, 4476, 5007, 5007, 12429, 12855, 4471, 4476, 19893, 30241, 13304, 5745]","[15969.0, 15969.0, 17249.0, 17249.0, 17249.0, 17249.0, 17249.0, 17249.0, 17249.0, 17249.0, 17249.0, 17249.0, 17249.0]"
4751,"[5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0]","[10073, 4176, 9060, 4176, 11096, 9060, 9215, 4307, 10668, 6344, 6962, 4349, 8320, 6962, 4349, 8320, 6344, 8742, 8742, 6137, 4702, 9599, 9599, 4702, 22724, 20251, 16891]","[16131.0, 16136.0, 16136.0, 16136.0, 16136.0, 16136.0, 16137.0, 16143.0, 16143.0, 16143.0, 16143.0, 16143.0, 16143.0, 16143.0, 16143.0, 16143.0, 16143.0, 16143.0, 16143.0, 16370.0, 16370.0, 16370.0, 16370.0, 16370.0, 16371.0, 16371.0, 16381.0]"
4752,"[5.0, 5.0, 4.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 4.0, 5.0, 4.0]","[31342, 31313, 31346, 30865, 31062, 31345, 30571, 31344, 13673, 31208, 32575, 8132, 8132, 8135, 32828, 1664]","[16758.0, 16758.0, 16950.0, 16961.0, 16961.0, 17135.0, 17169.0, 17256.0, 17256.0, 17350.0, 17350.0, 17350.0, 17350.0, 17350.0, 17350.0, 17513.0]"
4753,"[2.0, 2.0, 3.0, 5.0, 4.0, 4.0, 3.0, 5.0, 4.0, 5.0, 2.0, 3.0, 3.0, 3.0, 5.0, 5.0]","[21485, 21486, 21626, 21628, 21320, 21158, 20936, 14636, 15980, 18524, 18960, 19199, 19195, 20045, 20863, 24282]","[16924.0, 16924.0, 16924.0, 16924.0, 16924.0, 16924.0, 16924.0, 16924.0, 16924.0, 16924.0, 16924.0, 16924.0, 16924.0, 16924.0, 16924.0, 16924.0]"
4754,"[5.0, 5.0, 4.0, 5.0, 5.0, 5.0, 5.0, 3.0, 2.0, 4.0, 4.0, 4.0, 5.0]","[20856, 24846, 24450, 24845, 24163, 24164, 24691, 13429, 4234, 27595, 8013, 8013, 24211]","[15765.0, 16204.0, 16204.0, 16204.0, 16204.0, 16204.0, 16356.0, 16989.0, 16989.0, 16989.0, 16989.0, 16989.0, 16989.0]"
4755,"[5.0, 5.0, 5.0, 5.0, 4.0, 4.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0]","[11636, 6218, 6218, 11647, 32418, 15924, 15123, 20081, 20079, 16929, 12779, 20356, 1268, 5009, 5009, 21674, 8205, 8205, 13324, 5788, 5788, 13639, 5533, 8345, 8345, 32524]","[15423.0, 15423.0, 15423.0, 15423.0, 15429.0, 15429.0, 15437.0, 15498.0, 15498.0, 15505.0, 15558.0, 15608.0, 15608.0, 15675.0, 15675.0, 15712.0, 15763.0, 15763.0, 15777.0, 15936.0, 15936.0, 15936.0, 16578.0, 16578.0, 16578.0, 17008.0]"
4756,"[5.0, 5.0, 4.0, 3.0, 4.0, 3.0, 5.0, 4.0, 4.0, 4.0, 5.0, 5.0, 4.0, 4.0, 5.0, 4.0, 5.0, 4.0, 5.0, 4.0, 4.0, 3.0, 5.0, 5.0, 5.0, 4.0, 5.0, 5.0, 5.0]","[32567, 17482, 14905, 7633, 9899, 7633, 9479, 8851, 9902, 8541, 14334, 30486, 24033, 29014, 15219, 28280, 24304, 4864, 21639, 6932, 17105, 15305, 10803, 11821, 22123, 6257, 18646, 4152, 22534]","[17016.0, 17160.0, 17160.0, 17160.0, 17160.0, 17160.0, 17160.0, 17160.0, 17160.0, 17160.0, 17160.0, 17160.0, 17160.0, 17160.0, 17160.0, 17160.0, 17160.0, 17160.0, 17160.0, 17160.0, 17160.0, 17160.0, 17375.0, 17375.0, 17375.0, 17375.0, 17375.0, 17375.0, 17691.0]"
4757,"[5.0, 5.0, 4.0, 5.0, 3.0, 5.0, 4.0, 5.0, 4.0, 5.0, 5.0, 4.0, 5.0, 4.0, 5.0, 5.0, 3.0, 4.0]","[8010, 22187, 8306, 3179, 24749, 20055, 18472, 11395, 10331, 7600, 7600, 6837, 3142, 2574, 2320, 1876, 27786, 22667]","[17046.0, 17233.0, 17233.0, 17233.0, 17233.0, 17233.0, 17233.0, 17233.0, 17233.0, 17233.0, 17233.0, 17233.0, 17233.0, 17233.0, 17233.0, 17233.0, 17291.0, 17291.0]"
4758,"[5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 4.0, 5.0, 4.0, 5.0, 5.0, 5.0, 5.0, 4.0, 5.0]","[17069, 16691, 16696, 18805, 17522, 21073, 20331, 21072, 21071, 21444, 18738, 19927, 25337, 25370, 27609, 24878, 24389]","[15319.0, 15319.0, 15336.0, 15351.0, 15580.0, 15658.0, 15693.0, 15693.0, 15693.0, 15702.0, 15717.0, 15729.0, 16259.0, 16259.0, 16495.0, 16495.0, 16495.0]"
4759,"[5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0]","[15459, 21538, 5050, 19789, 7916, 19329, 15221, 5050, 2954, 15460, 1028, 21948, 1919, 1977]","[16164.0, 16164.0, 16164.0, 16164.0, 16164.0, 16164.0, 16164.0, 16164.0, 16164.0, 16164.0, 16164.0, 16164.0, 16164.0, 16164.0]"
4760,"[3.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0]","[11865, 15131, 10351, 10351, 16617, 9467, 9467, 32308, 10353, 9727, 11664, 9727, 560, 30814]","[14156.0, 14628.0, 14783.0, 14783.0, 14948.0, 14965.0, 14965.0, 14971.0, 14985.0, 15194.0, 15194.0, 15194.0, 15406.0, 17146.0]"
4761,"[5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0]","[25671, 2752, 7000, 7000, 8452, 8539, 8539, 8452, 3151, 3151, 5567, 5567]","[16232.0, 16309.0, 16309.0, 16309.0, 16309.0, 16309.0, 16309.0, 16309.0, 16494.0, 16494.0, 16494.0, 16494.0]"
4762,"[5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 4.0, 4.0, 5.0, 5.0, 5.0, 5.0, 4.0, 5.0, 4.0]","[10515, 10529, 6908, 6908, 16303, 15269, 12298, 22714, 25374, 11341, 25721, 6937, 12840, 12863, 28253, 12872, 27040, 13946, 6307, 32563, 1303, 32641, 30730, 25843, 5792, 32357, 1946]","[15798.0, 15798.0, 15798.0, 15798.0, 16047.0, 16293.0, 16293.0, 16301.0, 16301.0, 16304.0, 16310.0, 16506.0, 16506.0, 16506.0, 16613.0, 16666.0, 16666.0, 16828.0, 16878.0, 17045.0, 17045.0, 17073.0, 17085.0, 17112.0, 17149.0, 17342.0, 17638.0]"
4763,"[5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0]","[24837, 24362, 22550, 24862, 23977, 25364, 26606, 26361, 16724, 20213, 24830, 24266, 21231, 22746, 24095, 24071, 23951, 23215, 23458, 23953, 23311, 20393, 23808, 23913, 24280, 3163, 4721, 20667, 3219]","[16975.0, 16975.0, 16975.0, 16975.0, 16975.0, 16975.0, 16975.0, 16975.0, 16975.0, 16975.0, 16975.0, 16975.0, 16975.0, 16975.0, 16975.0, 17052.0, 17052.0, 17052.0, 17052.0, 17052.0, 17052.0, 17052.0, 17052.0, 17052.0, 17052.0, 17052.0, 17052.0, 17052.0, 17052.0]"
4764,"[4.0, 5.0, 5.0, 5.0, 5.0, 5.0, 4.0, 5.0, 5.0, 5.0]","[845, 20679, 26649, 6457, 13642, 5748, 26956, 13395, 27702, 27992]","[16268.0, 16268.0, 16315.0, 16315.0, 16343.0, 16344.0, 16344.0, 16344.0, 16406.0, 16559.0]"
4765,"[5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0]","[12175, 7311, 7989, 13289, 14764, 14479, 7883, 7621, 18093, 26570, 3406]","[16071.0, 16079.0, 16079.0, 16082.0, 16108.0, 16108.0, 16108.0, 16108.0, 16143.0, 16245.0, 16477.0]"
4766,"[5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0]","[27760, 2502, 25830, 27692, 28316, 26112, 20611, 29016, 28533, 24097, 28729, 27330, 30770, 13815, 30575, 27774, 28280, 29829, 30298, 30298, 31198, 31306, 30664, 31244, 31305]","[16442.0, 16442.0, 16470.0, 16494.0, 16494.0, 16494.0, 16494.0, 16567.0, 16626.0, 16626.0, 16626.0, 16626.0, 16786.0, 16786.0, 16786.0, 16786.0, 16786.0, 16786.0, 16786.0, 16786.0, 16786.0, 16888.0, 16888.0, 16888.0, 16888.0]"
4767,"[5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0]","[7248, 10467, 10933, 7248, 16065, 8653, 9178, 19565, 12407, 18359, 7265, 8653, 7265, 27717, 19589, 10132]","[15721.0, 15721.0, 15721.0, 15721.0, 15901.0, 15901.0, 15901.0, 15901.0, 15901.0, 15901.0, 15901.0, 15901.0, 15901.0, 16660.0, 16660.0, 16959.0]"
4768,"[5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 4.0, 5.0, 4.0, 5.0, 5.0, 5.0, 5.0]","[22282, 7583, 24081, 6846, 18472, 7049, 4858, 7049, 4858, 22777, 4895, 1469, 1470]","[15854.0, 15854.0, 15973.0, 16004.0, 16004.0, 16004.0, 16004.0, 16004.0, 16004.0, 16051.0, 16404.0, 16496.0, 16496.0]"
4769,"[5.0, 5.0, 4.0, 5.0, 5.0, 5.0, 3.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0]","[4742, 4742, 11330, 4150, 10450, 18076, 18078, 16264, 23804, 17192, 3684, 3684, 15134, 23821, 12948, 15912, 10282, 10282]","[14277.0, 14277.0, 14410.0, 15085.0, 15123.0, 15165.0, 15165.0, 15165.0, 15165.0, 15165.0, 15624.0, 15624.0, 15624.0, 15677.0, 15677.0, 15677.0, 15764.0, 15764.0]"
4770,"[5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0]","[20221, 20683, 25038, 28373, 27350, 26762, 16330, 21256, 23819, 15867, 31536]","[16422.0, 16422.0, 16422.0, 16422.0, 16422.0, 16564.0, 16773.0, 16773.0, 16773.0, 16773.0, 17284.0]"
4771,"[5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 4.0, 5.0, 5.0, 3.0, 5.0, 4.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 4.0, 5.0, 5.0]","[28500, 29875, 31283, 29426, 14275, 11716, 32220, 31299, 4308, 28312, 16791, 29454, 21256, 28727, 29620, 4569, 32059, 28558, 31998, 15059, 10268, 32689]","[16660.0, 16660.0, 16862.0, 16871.0, 16911.0, 16982.0, 17009.0, 17044.0, 17109.0, 17109.0, 17109.0, 17117.0, 17117.0, 17161.0, 17197.0, 17197.0, 17197.0, 17205.0, 17330.0, 17365.0, 17376.0, 17517.0]"
4772,"[5.0, 5.0, 3.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0]","[9101, 24306, 1121, 22655, 13024, 11562, 2738, 7937, 12462, 30685]","[16512.0, 16514.0, 16514.0, 16514.0, 16514.0, 16514.0, 16514.0, 16514.0, 16514.0, 17023.0]"
4773,"[5.0, 5.0, 4.0, 4.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0]","[5999, 19487, 9795, 9795, 4929, 9630, 765, 9916, 9131, 9131, 9916, 2683, 24571, 9548, 24260]","[15961.0, 15961.0, 15961.0, 15961.0, 15961.0, 15986.0, 15986.0, 15986.0, 15986.0, 15986.0, 15986.0, 15986.0, 16092.0, 16092.0, 16092.0]"
4774,"[5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0]","[20776, 30769, 32222, 31475, 24782, 13946, 13903, 20448, 12760, 5207, 4672, 5207, 25123, 3370, 27667, 2771, 32828, 32836]","[15995.0, 16931.0, 16931.0, 16931.0, 16931.0, 17048.0, 17079.0, 17079.0, 17088.0, 17088.0, 17088.0, 17088.0, 17088.0, 17088.0, 17088.0, 17088.0, 17106.0, 17106.0]"
4775,"[3.0, 3.0, 4.0, 5.0, 5.0, 5.0, 5.0, 4.0, 4.0, 5.0, 5.0, 3.0, 5.0, 5.0, 5.0, 5.0, 5.0, 4.0, 5.0, 5.0, 5.0, 4.0, 5.0, 2.0, 5.0, 4.0, 5.0]","[22580, 23501, 23492, 10762, 28002, 8816, 21514, 7194, 7194, 18524, 13274, 25339, 7325, 26257, 26753, 26997, 7325, 25948, 28249, 23484, 25602, 20081, 25720, 32827, 30270, 32834, 25593]","[16090.0, 16090.0, 16106.0, 16127.0, 16141.0, 16228.0, 16228.0, 16231.0, 16231.0, 16282.0, 16282.0, 16282.0, 16344.0, 16344.0, 16344.0, 16344.0, 16344.0, 16468.0, 16468.0, 16468.0, 16490.0, 16490.0, 16582.0, 17032.0, 17229.0, 17229.0, 17229.0]"
4776,"[5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 2.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0]","[18100, 23237, 19304, 19407, 11564, 25090, 4726, 8560, 8561, 27679, 9965, 9965, 9676, 9676, 14603, 28258, 16820]","[16260.0, 16331.0, 16331.0, 16392.0, 16392.0, 16420.0, 16420.0, 16422.0, 16422.0, 16422.0, 16489.0, 16489.0, 16489.0, 16489.0, 16512.0, 16699.0, 16699.0]"
4777,"[5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0]","[5106, 2642, 14021, 15996, 21307, 21798, 26106, 26621, 26620, 27923, 2356, 4653, 10911, 12507, 22124]","[17312.0, 17312.0, 17312.0, 17312.0, 17312.0, 17312.0, 17312.0, 17312.0, 17312.0, 17312.0, 17312.0, 17312.0, 17312.0, 17312.0, 17312.0]"
4778,"[5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 3.0, 3.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 3.0]","[26046, 25323, 24265, 22840, 24536, 24653, 22832, 26443, 16868, 16938, 23060, 26067, 26321, 16867, 24943, 12575, 25024]","[16250.0, 16251.0, 16252.0, 16264.0, 16265.0, 16266.0, 16272.0, 16291.0, 16291.0, 16293.0, 16293.0, 16293.0, 16293.0, 16293.0, 16394.0, 16441.0, 16710.0]"
4779,"[4.0, 4.0, 2.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 4.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0]","[7450, 18383, 490, 2337, 648, 8744, 8744, 2434, 2213, 35, 7656, 13117, 2047, 1758, 13105, 8293, 5531, 8983, 7296, 13147, 2658, 7141, 6149, 7446, 20273, 5374, 6931, 13391, 20274, 6100, 2246, 3829, 6941, 6941, 4390, 10222, 2646, 4390]","[16231.0, 16370.0, 16370.0, 16512.0, 16512.0, 16512.0, 16512.0, 16512.0, 16512.0, 16512.0, 16588.0, 16588.0, 16588.0, 16588.0, 16588.0, 16588.0, 16588.0, 16588.0, 16588.0, 16588.0, 16588.0, 16588.0, 16615.0, 16615.0, 16615.0, 16615.0, 16615.0, 16615.0, 16615.0, 16622.0, 16673.0, 16673.0, 16673.0, 16673.0, 16689.0, 16689.0, 16689.0, 16689.0]"
4780,"[5.0, 1.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 5.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 5.0, 4.0, 5.0, 3.0]","[18393, 17887, 21596, 31299, 26310, 12921, 19509, 22659, 7752, 12948, 22998, 24611, 26993, 27372, 15823, 18340, 19803, 23724, 14841, 24881, 28008, 25624, 32442, 24289, 31982]","[16937.0, 16937.0, 17106.0, 17106.0, 17106.0, 17155.0, 17155.0, 17155.0, 17155.0, 17155.0, 17155.0, 17155.0, 17155.0, 17155.0, 17155.0, 17155.0, 17155.0, 17155.0, 17155.0, 17155.0, 17155.0, 17155.0, 17173.0, 17213.0, 17213.0]"
4781,"[5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 4.0, 5.0, 5.0]","[16220, 24698, 12952, 7194, 2463, 30895, 15997, 8729, 12832, 12598]","[16278.0, 16278.0, 17500.0, 17577.0, 17577.0, 17577.0, 17577.0, 17577.0, 17577.0, 17577.0]"
4782,"[5.0, 5.0, 5.0, 4.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0]","[23857, 24845, 4436, 20776, 17231, 19647, 19882, 21634, 3419, 24172]","[15748.0, 15748.0, 15748.0, 15748.0, 15748.0, 15748.0, 15748.0, 15768.0, 15959.0, 15959.0]"
