asin,overall,reviewerID,unixReviewTime
20136,"[4.0, 4.0, 5.0, 5.0, 5.0, 5.0]","[5788, 4739, 4355, 6723, 635, 5850]","[15529.0, 15595.0, 15873.0, 16379.0, 16394.0, 17046.0]"
20137,"[4.0, 5.0]","[6769, 1470]","[15450.0, 15757.0]"
20138,"[5.0, 4.0]","[5094, 3537]","[16334.0, 17504.0]"
20139,"[1.0, 5.0]","[290, 6072]","[15507.0, 15747.0]"
20140,[3.0],[7142],[15922.0]
20141,[5.0],[3728],[17267.0]
20142,"[5.0, 5.0]","[1828, 660]","[15734.0, 16566.0]"
20143,[4.0],[5148],[15665.0]
20144,"[2.0, 1.0, 5.0]","[5741, 4319, 5962]","[15434.0, 15489.0, 15511.0]"
20145,"[2.0, 5.0, 4.0, 5.0, 3.0, 4.0, 4.0, 5.0, 5.0, 1.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 4.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0]","[5741, 5962, 5051, 2691, 956, 1142, 523, 1076, 3381, 4319, 5548, 1115, 4352, 678, 6571, 3375, 5228, 1902, 1305, 1305, 6560, 2892, 6056, 6579, 1336]","[15433.0, 15511.0, 15544.0, 15665.0, 15678.0, 15691.0, 15736.0, 15785.0, 15850.0, 15917.0, 16249.0, 16254.0, 16315.0, 16407.0, 16438.0, 16516.0, 16538.0, 16603.0, 16627.0, 16655.0, 16783.0, 16930.0, 16962.0, 17009.0, 17701.0]"
20146,[5.0],[2581],[16839.0]
20147,[4.0],[5366],[15728.0]
20148,[5.0],[4125],[16425.0]
20149,"[5.0, 5.0]","[7288, 2367]","[15493.0, 15739.0]"
20150,[5.0],[1009],[16138.0]
20151,"[5.0, 3.0, 5.0, 4.0, 5.0, 4.0, 5.0, 5.0, 5.0, 4.0, 5.0, 5.0, 5.0]","[5600, 5741, 4593, 7063, 3948, 3565, 2369, 5114, 6421, 5756, 652, 6962, 2499]","[15451.0, 15452.0, 15677.0, 15714.0, 15795.0, 15807.0, 16022.0, 16057.0, 16356.0, 16441.0, 16464.0, 16956.0, 17030.0]"
20152,"[5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 4.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0]","[3542, 4615, 2777, 4100, 6245, 4356, 3069, 6139, 2637, 3063, 3885, 4164, 5283, 3477]","[15535.0, 15618.0, 15673.0, 15716.0, 15891.0, 15954.0, 16015.0, 16146.0, 16413.0, 16486.0, 16835.0, 16853.0, 17039.0, 17447.0]"
20153,"[4.0, 4.0, 5.0]","[721, 3565, 5371]","[15648.0, 15807.0, 15924.0]"
20154,"[5.0, 5.0, 5.0, 5.0, 5.0, 4.0, 5.0, 4.0, 5.0, 4.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0]","[5172, 2284, 6754, 228, 6627, 4205, 5371, 2260, 5114, 4921, 2501, 3140, 1488, 652, 267, 5669, 2322, 4164, 2289, 4531]","[15649.0, 15664.0, 15732.0, 15842.0, 15857.0, 15901.0, 15953.0, 15986.0, 16057.0, 16085.0, 16242.0, 16326.0, 16365.0, 16464.0, 16504.0, 16604.0, 16665.0, 16853.0, 16937.0, 17055.0]"
20155,"[5.0, 5.0, 4.0, 3.0, 4.0]","[2943, 2943, 484, 4148, 7366]","[15537.0, 15537.0, 15553.0, 15715.0, 15746.0]"
20156,[5.0],[3089],[15979.0]
20157,[5.0],[5662],[16554.0]
20158,"[5.0, 5.0, 4.0, 4.0, 5.0, 5.0]","[5505, 1910, 7142, 2549, 748, 2245]","[16031.0, 16207.0, 16384.0, 16414.0, 16780.0, 16937.0]"
20159,[5.0],[1547],[17341.0]
20160,"[5.0, 5.0, 5.0, 5.0]","[4006, 4812, 2009, 1474]","[15844.0, 16426.0, 16495.0, 16643.0]"
20161,"[4.0, 5.0]","[3847, 6880]","[15682.0, 16867.0]"
20162,"[5.0, 5.0]","[4610, 4610]","[15955.0, 16139.0]"
20163,[5.0],[3448],[16400.0]
20164,[5.0],[4958],[16326.0]
20165,"[5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 4.0, 5.0, 5.0, 5.0, 5.0, 4.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 4.0, 5.0, 4.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0]","[5988, 42, 2530, 6537, 2395, 1669, 258, 5761, 2177, 3124, 882, 4513, 1616, 2558, 3112, 1785, 1635, 6457, 1105, 4783, 334, 7276, 3484, 3384, 4579, 966, 1520, 4314, 2779, 5015, 1140, 2279, 4643, 2484, 2323, 2088, 1199, 5725, 3637, 6852, 4693, 2340, 53, 5661, 6667, 7241, 192, 5739, 2233, 2947, 333]","[15589.0, 15664.0, 15705.0, 15707.0, 15739.0, 15754.0, 15764.0, 15769.0, 15790.0, 15932.0, 15955.0, 15968.0, 15976.0, 15989.0, 16004.0, 16074.0, 16106.0, 16110.0, 16135.0, 16177.0, 16179.0, 16183.0, 16217.0, 16298.0, 16328.0, 16332.0, 16337.0, 16433.0, 16438.0, 16444.0, 16452.0, 16454.0, 16533.0, 16558.0, 16620.0, 16630.0, 16643.0, 16683.0, 16709.0, 16732.0, 16737.0, 16766.0, 16775.0, 16811.0, 16835.0, 16997.0, 17231.0, 17326.0, 17342.0, 17666.0, 17672.0]"
20166,"[4.0, 5.0, 5.0, 5.0, 5.0, 5.0, 4.0, 5.0, 5.0, 5.0, 5.0, 4.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0]","[1616, 3520, 6517, 1233, 1672, 9, 501, 86, 4261, 6772, 768, 5141, 1520, 6127, 5015, 2279, 2758, 6449, 7035, 5075, 1859, 5837, 5837, 5728]","[15894.0, 15990.0, 16008.0, 16100.0, 16103.0, 16144.0, 16147.0, 16204.0, 16297.0, 16324.0, 16325.0, 16326.0, 16337.0, 16441.0, 16444.0, 16454.0, 16484.0, 16674.0, 16690.0, 16788.0, 16905.0, 16915.0, 16915.0, 17197.0]"
20167,"[3.0, 5.0]","[5922, 3857]","[15781.0, 15987.0]"
20168,"[5.0, 4.0, 5.0, 4.0, 5.0]","[5844, 6357, 1292, 441, 4041]","[16185.0, 16272.0, 16492.0, 16501.0, 16596.0]"
20169,"[5.0, 5.0, 4.0, 5.0, 5.0, 1.0, 3.0, 5.0, 5.0]","[6745, 2943, 484, 878, 574, 5172, 3863, 5813, 3611]","[15527.0, 15540.0, 15553.0, 15559.0, 15618.0, 15649.0, 15749.0, 16258.0, 16813.0]"
20170,"[5.0, 5.0]","[3305, 6054]","[16498.0, 17082.0]"
20171,"[5.0, 5.0]","[856, 3388]","[15947.0, 16789.0]"
20172,"[4.0, 5.0, 5.0]","[4638, 4583, 6760]","[15683.0, 16316.0, 16445.0]"
20173,"[5.0, 5.0, 5.0, 5.0, 5.0, 5.0]","[4169, 5145, 5079, 2139, 4650, 6911]","[15595.0, 16262.0, 16352.0, 16556.0, 16583.0, 16973.0]"
20174,"[4.0, 5.0, 5.0, 5.0, 4.0]","[3982, 2590, 4583, 6760, 5313]","[16224.0, 16296.0, 16316.0, 16445.0, 16496.0]"
20175,[5.0],[5505],[16034.0]
20176,"[5.0, 5.0, 5.0]","[4114, 2605, 3602]","[16221.0, 16490.0, 16732.0]"
20177,"[5.0, 4.0, 5.0, 5.0]","[1980, 2781, 75, 1466]","[15589.0, 15621.0, 16138.0, 16262.0]"
20178,"[5.0, 5.0, 3.0, 5.0, 5.0, 5.0, 5.0, 4.0, 4.0, 4.0, 5.0]","[701, 5683, 5741, 2544, 3948, 1471, 5415, 6764, 5406, 2517, 6579]","[15722.0, 15747.0, 15757.0, 15789.0, 15795.0, 15853.0, 15902.0, 15982.0, 16494.0, 16529.0, 17690.0]"
20179,[5.0],[2780],[16464.0]
20180,[5.0],[1016],[16754.0]
20181,"[3.0, 4.0, 4.0, 4.0]","[3032, 4410, 6657, 6451]","[15482.0, 15905.0, 16292.0, 16555.0]"
20182,[5.0],[2808],[15784.0]
20183,"[5.0, 5.0, 5.0, 5.0, 4.0, 5.0]","[3381, 1443, 6076, 6560, 2245, 2139]","[15698.0, 16092.0, 16147.0, 16783.0, 16937.0, 17098.0]"
20184,"[5.0, 4.0, 5.0, 5.0, 5.0]","[856, 7349, 5933, 6022, 4019]","[15905.0, 16421.0, 16601.0, 16938.0, 17134.0]"
20185,[4.0],[1815],[17625.0]
20186,[5.0],[5673],[17474.0]
20187,[1.0],[6615],[15546.0]
20188,[5.0],[2890],[16631.0]
20189,[5.0],[7373],[16313.0]
20190,"[5.0, 5.0]","[7189, 7458]","[15668.0, 16958.0]"
20191,"[4.0, 4.0, 3.0, 4.0, 3.0, 5.0, 5.0, 5.0, 1.0, 4.0, 5.0, 3.0, 5.0, 5.0, 3.0, 5.0, 5.0, 5.0, 5.0, 5.0, 3.0, 3.0, 4.0, 4.0, 3.0, 5.0, 5.0, 5.0, 5.0, 5.0]","[433, 1604, 5877, 4914, 7208, 4406, 5911, 6039, 6136, 1123, 5013, 1106, 6127, 6392, 5558, 5864, 1031, 5187, 4390, 2321, 1585, 3062, 1321, 6743, 817, 6994, 6835, 3340, 1908, 5234]","[15627.0, 15729.0, 15806.0, 15888.0, 15918.0, 16010.0, 16287.0, 16303.0, 16323.0, 16345.0, 16365.0, 16425.0, 16441.0, 16460.0, 16482.0, 16497.0, 16526.0, 16579.0, 16651.0, 16689.0, 16693.0, 16718.0, 16784.0, 16863.0, 16952.0, 16973.0, 16988.0, 17137.0, 17574.0, 17576.0]"
20192,[4.0],[4609],[16584.0]
20193,"[4.0, 5.0, 5.0]","[4108, 2915, 3047]","[16381.0, 16911.0, 17675.0]"
20194,"[5.0, 5.0, 5.0, 5.0, 3.0, 5.0, 5.0, 5.0, 5.0, 5.0, 4.0, 5.0, 5.0, 5.0, 5.0, 5.0, 4.0, 5.0, 5.0, 5.0, 5.0, 4.0, 5.0, 5.0, 5.0, 5.0, 5.0]","[6185, 5800, 2212, 1734, 3601, 2384, 3062, 490, 2820, 6973, 6164, 2172, 6186, 112, 1237, 6598, 4280, 4957, 3271, 3908, 164, 7300, 3310, 4153, 5893, 5453, 1113]","[15561.0, 15673.0, 15707.0, 15734.0, 15741.0, 15754.0, 15766.0, 15791.0, 15930.0, 15980.0, 16113.0, 16317.0, 16345.0, 16400.0, 16418.0, 16603.0, 16605.0, 16717.0, 16772.0, 16820.0, 16826.0, 16871.0, 16933.0, 17075.0, 17120.0, 17122.0, 17365.0]"
20195,"[5.0, 4.0, 5.0, 4.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0]","[2325, 3775, 1498, 2145, 7360, 490, 6139, 2507, 5498, 2724, 5863, 6719, 3203, 770, 3929, 1113, 3282, 323, 3908, 3219, 7426, 2850]","[15818.0, 15845.0, 15847.0, 15867.0, 15870.0, 15876.0, 15902.0, 15931.0, 16293.0, 16335.0, 16422.0, 16458.0, 16466.0, 16505.0, 16558.0, 16602.0, 16672.0, 16817.0, 16820.0, 16845.0, 17035.0, 17055.0]"
20196,"[5.0, 5.0, 5.0, 4.0]","[1837, 6235, 900, 641]","[15930.0, 16092.0, 16643.0, 17580.0]"
20197,[5.0],[2200],[16272.0]
20198,"[5.0, 5.0]","[6747, 1435]","[15918.0, 15927.0]"
20199,"[5.0, 5.0]","[4565, 1743]","[16199.0, 17516.0]"
20200,[5.0],[6388],[15476.0]
20201,"[5.0, 5.0]","[7460, 2200]","[15694.0, 16272.0]"
20202,"[5.0, 5.0, 4.0, 5.0]","[6866, 2411, 4324, 7346]","[16759.0, 16772.0, 16834.0, 16926.0]"
20203,"[5.0, 3.0]","[2691, 2934]","[15695.0, 15814.0]"
20204,[5.0],[6872],[15708.0]
20205,[5.0],[4034],[16849.0]
20206,[4.0],[2415],[16425.0]
20207,[5.0],[6446],[15505.0]
20208,[4.0],[342],[15865.0]
20209,[4.0],[4374],[15551.0]
20210,"[5.0, 4.0]","[3233, 7140]","[16139.0, 16249.0]"
20211,"[5.0, 2.0]","[956, 1567]","[15560.0, 15693.0]"
20212,[5.0],[997],[17582.0]
20213,"[4.0, 5.0, 5.0, 4.0, 5.0, 5.0]","[3333, 1273, 2541, 6229, 3021, 4763]","[15525.0, 15568.0, 15660.0, 15953.0, 16323.0, 16975.0]"
20214,"[5.0, 5.0]","[4553, 6008]","[16731.0, 17272.0]"
20215,[5.0],[6007],[16283.0]
20216,"[5.0, 5.0, 5.0, 3.0, 5.0, 2.0]","[2368, 6766, 6186, 1902, 5902, 1985]","[15491.0, 16301.0, 16345.0, 16603.0, 16605.0, 16661.0]"
20217,"[4.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 4.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0]","[3668, 1546, 3587, 1422, 4242, 1043, 2283, 3009, 3262, 6164, 6114, 6412, 5120, 6136, 6581, 1935, 1786, 6496, 6124, 1993, 6782, 7, 5558, 3282, 6025, 3850, 4701, 3919, 3231]","[15871.0, 15913.0, 15925.0, 15957.0, 15960.0, 16025.0, 16062.0, 16083.0, 16097.0, 16113.0, 16273.0, 16281.0, 16293.0, 16323.0, 16332.0, 16405.0, 16413.0, 16414.0, 16436.0, 16486.0, 16495.0, 16631.0, 16632.0, 16672.0, 16722.0, 16792.0, 16803.0, 16828.0, 16848.0]"
20218,[4.0],[5770],[15751.0]
20219,"[5.0, 5.0, 5.0, 5.0, 5.0, 2.0, 4.0, 4.0]","[475, 6285, 3690, 1941, 900, 4382, 4890, 3023]","[15649.0, 15725.0, 15825.0, 16452.0, 16643.0, 16761.0, 16957.0, 17084.0]"
20220,"[5.0, 5.0, 4.0]","[1631, 6337, 3614]","[15560.0, 16059.0, 17046.0]"
20221,"[5.0, 5.0]","[4770, 3110]","[16422.0, 16697.0]"
20222,[5.0],[3480],[15501.0]
20223,"[5.0, 4.0, 4.0, 5.0]","[3032, 3754, 847, 5094]","[15647.0, 15697.0, 15857.0, 16334.0]"
20224,"[5.0, 5.0, 4.0, 5.0, 4.0, 4.0, 5.0, 3.0, 3.0, 5.0, 4.0, 5.0, 3.0, 5.0, 1.0, 5.0, 5.0, 2.0, 3.0, 5.0, 3.0, 5.0, 5.0, 5.0, 3.0, 4.0, 4.0, 5.0, 5.0, 4.0, 5.0, 4.0, 5.0]","[6047, 60, 2899, 6169, 5567, 7176, 6039, 4973, 6067, 1227, 1123, 5013, 472, 3889, 7440, 1304, 1031, 3027, 5594, 4390, 1585, 4000, 4000, 4792, 53, 3012, 6743, 817, 6994, 3062, 347, 1004, 5157]","[15844.0, 15867.0, 15922.0, 16020.0, 16051.0, 16120.0, 16303.0, 16306.0, 16318.0, 16339.0, 16345.0, 16365.0, 16407.0, 16417.0, 16444.0, 16520.0, 16526.0, 16530.0, 16555.0, 16651.0, 16693.0, 16715.0, 16715.0, 16773.0, 16775.0, 16800.0, 16863.0, 16952.0, 16973.0, 17171.0, 17192.0, 17292.0, 17416.0]"
20225,[5.0],[7082],[15536.0]
20226,[5.0],[1980],[15670.0]
20227,"[5.0, 4.0, 5.0, 5.0, 5.0, 5.0]","[2918, 4521, 5694, 638, 7260, 1561]","[16170.0, 16255.0, 16442.0, 16620.0, 16760.0, 16886.0]"
20228,"[5.0, 5.0]","[236, 2422]","[15453.0, 16069.0]"
20229,[5.0],[5695],[15535.0]
20230,"[5.0, 5.0]","[3044, 5068]","[16832.0, 17568.0]"
20231,[5.0],[2943],[15550.0]
20232,"[5.0, 4.0]","[2943, 5971]","[15550.0, 16343.0]"
20233,[5.0],[1492],[15671.0]
20234,[4.0],[1240],[16572.0]
20235,[4.0],[7199],[16136.0]
20236,"[4.0, 5.0, 5.0, 5.0]","[991, 653, 4422, 3497]","[16661.0, 16953.0, 17655.0, 17679.0]"
20237,[5.0],[7325],[17092.0]
20238,"[4.0, 5.0, 5.0, 5.0, 5.0, 4.0]","[5520, 7171, 2510, 1325, 4041, 641]","[15853.0, 15873.0, 16252.0, 16549.0, 16596.0, 17580.0]"
20239,"[5.0, 5.0, 4.0]","[989, 7134, 7011]","[16636.0, 16738.0, 16851.0]"
20240,[5.0],[788],[15656.0]
20241,"[5.0, 5.0]","[5611, 7114]","[15653.0, 15796.0]"
20242,"[3.0, 2.0]","[6031, 3855]","[15511.0, 15518.0]"
20243,[5.0],[4698],[15859.0]
20244,"[4.0, 5.0]","[2415, 7347]","[16425.0, 16645.0]"
20245,"[4.0, 5.0]","[2700, 1611]","[16124.0, 16562.0]"
20246,"[3.0, 4.0, 5.0, 1.0]","[772, 7366, 2228, 6635]","[15661.0, 15746.0, 16470.0, 17549.0]"
20247,"[3.0, 3.0]","[7139, 4037]","[16153.0, 16489.0]"
20248,[4.0],[6288],[15585.0]
20249,[5.0],[1335],[13550.0]
20250,[4.0],[6525],[16522.0]
20251,"[5.0, 5.0, 5.0, 4.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 3.0]","[2077, 2717, 6302, 7120, 2617, 2334, 4706, 5750, 1205, 4751, 5540, 4181]","[15764.0, 15817.0, 15841.0, 15896.0, 16088.0, 16111.0, 16307.0, 16313.0, 16347.0, 16371.0, 16410.0, 16569.0]"
20252,"[5.0, 5.0]","[6237, 3830]","[15832.0, 15903.0]"
20253,"[5.0, 3.0]","[3830, 933]","[15859.0, 16965.0]"
20254,[5.0],[5598],[16093.0]
20255,[4.0],[236],[15535.0]
20256,[5.0],[1160],[16405.0]
20257,"[5.0, 3.0, 1.0, 4.0, 5.0, 1.0, 5.0, 3.0, 5.0]","[4508, 1763, 3362, 5129, 1227, 5231, 4441, 6143, 1609]","[15580.0, 15626.0, 16099.0, 16263.0, 16339.0, 16949.0, 17049.0, 17206.0, 17495.0]"
20258,"[4.0, 3.0, 4.0, 5.0, 1.0, 1.0, 5.0, 5.0, 3.0, 2.0, 3.0, 2.0, 5.0, 5.0]","[433, 7208, 1123, 309, 7440, 3203, 5864, 1031, 2321, 1585, 4187, 817, 6994, 6835]","[15627.0, 15918.0, 16345.0, 16432.0, 16445.0, 16466.0, 16497.0, 16526.0, 16689.0, 16693.0, 16711.0, 16952.0, 16973.0, 16988.0]"
20259,"[3.0, 5.0, 3.0, 5.0]","[7208, 5864, 2321, 3040]","[15918.0, 16497.0, 16689.0, 16932.0]"
20260,"[3.0, 4.0, 1.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0]","[7208, 1123, 7440, 5864, 2321, 6743, 6994, 6835, 3478, 4606]","[15918.0, 16349.0, 16445.0, 16497.0, 16689.0, 16863.0, 16973.0, 16988.0, 17206.0, 17309.0]"
20261,"[2.0, 2.0, 1.0, 5.0]","[2899, 1694, 7440, 5864]","[15922.0, 16384.0, 16444.0, 16497.0]"
20262,"[3.0, 1.0, 5.0, 5.0]","[7208, 7440, 5864, 2321]","[15918.0, 16444.0, 16497.0, 16689.0]"
20263,"[3.0, 3.0, 1.0]","[7208, 5864, 7440]","[15918.0, 16394.0, 16444.0]"
20264,"[4.0, 4.0, 5.0, 5.0, 3.0, 5.0, 4.0, 3.0, 5.0, 1.0, 5.0, 5.0, 2.0, 5.0, 3.0, 1.0, 2.0, 3.0, 1.0, 2.0, 5.0]","[4333, 4659, 5044, 2934, 2056, 23, 7229, 5911, 6406, 5868, 6150, 1031, 3027, 2102, 2321, 5325, 1585, 53, 1568, 817, 6994]","[15740.0, 15813.0, 15829.0, 15944.0, 16093.0, 16193.0, 16287.0, 16287.0, 16358.0, 16376.0, 16378.0, 16526.0, 16530.0, 16617.0, 16689.0, 16690.0, 16693.0, 16775.0, 16894.0, 16952.0, 16973.0]"
20265,"[3.0, 1.0, 5.0, 5.0]","[7208, 7440, 5864, 353]","[15918.0, 16444.0, 16497.0, 16539.0]"
20266,"[3.0, 1.0, 5.0, 5.0]","[7208, 7440, 5864, 4606]","[15918.0, 16418.0, 16497.0, 17309.0]"
20267,"[3.0, 5.0, 4.0, 4.0, 5.0, 5.0]","[7208, 23, 6169, 1694, 5864, 5958]","[15918.0, 16066.0, 16193.0, 16384.0, 16497.0, 17231.0]"
20268,"[5.0, 4.0, 5.0]","[6622, 3238, 5672]","[15669.0, 15740.0, 17645.0]"
20269,"[4.0, 5.0, 5.0, 3.0, 4.0]","[2205, 2059, 653, 3311, 7423]","[15961.0, 16501.0, 16971.0, 17156.0, 17406.0]"
20270,"[4.0, 5.0]","[6004, 3475]","[14782.0, 15177.0]"
20271,[5.0],[4088],[15817.0]
20272,"[5.0, 5.0, 5.0]","[7125, 1215, 2866]","[16305.0, 16612.0, 16711.0]"
20273,"[5.0, 5.0, 5.0, 5.0, 5.0]","[5384, 3346, 4779, 5855, 1436]","[16181.0, 16612.0, 16615.0, 16747.0, 17346.0]"
20274,[5.0],[4779],[16615.0]
20275,"[5.0, 5.0]","[403, 5649]","[16233.0, 17089.0]"
20276,"[5.0, 5.0, 5.0, 5.0, 5.0]","[5384, 1347, 1904, 5847, 6675]","[16181.0, 16346.0, 16665.0, 17154.0, 17265.0]"
20277,"[5.0, 5.0, 4.0, 5.0]","[5412, 1231, 2818, 1372]","[15879.0, 16355.0, 16876.0, 17139.0]"
20278,[5.0],[794],[15886.0]
20279,"[5.0, 5.0, 5.0, 5.0, 5.0, 5.0]","[7083, 3915, 1449, 1416, 1018, 3783]","[15796.0, 16260.0, 16445.0, 16477.0, 17328.0, 17444.0]"
20280,[4.0],[369],[16861.0]
20281,"[1.0, 1.0, 5.0]","[6563, 1135, 299]","[16553.0, 16785.0, 17507.0]"
20282,"[5.0, 5.0, 5.0, 4.0, 5.0, 5.0, 4.0, 5.0]","[5944, 2308, 1404, 3552, 2326, 6367, 7441, 4481]","[15835.0, 16026.0, 16551.0, 16670.0, 16871.0, 16914.0, 16963.0, 17432.0]"
20283,"[5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 4.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 4.0]","[5905, 1674, 5944, 3723, 267, 1404, 5595, 3552, 3641, 1339, 4466, 2326, 2181, 7441]","[15663.0, 15720.0, 15835.0, 15997.0, 16336.0, 16581.0, 16637.0, 16670.0, 16730.0, 16821.0, 16830.0, 16862.0, 16932.0, 16963.0]"
20284,"[5.0, 5.0]","[6684, 4237]","[16947.0, 17126.0]"
20285,"[1.0, 5.0, 4.0, 5.0, 5.0, 5.0, 4.0, 4.0, 2.0, 3.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0]","[3369, 1492, 6769, 4341, 4276, 389, 602, 2540, 5549, 2369, 7131, 2946, 5269, 1488, 2317, 6848]","[15504.0, 15568.0, 15572.0, 15580.0, 15612.0, 15668.0, 15675.0, 15697.0, 15997.0, 16022.0, 16028.0, 16048.0, 16068.0, 16365.0, 16427.0, 17039.0]"
20286,[5.0],[2826],[15812.0]
20287,[5.0],[3358],[16461.0]
20288,[5.0],[3358],[16461.0]
20289,"[5.0, 4.0, 5.0]","[3143, 6555, 349]","[16494.0, 17441.0, 17644.0]"
20290,"[5.0, 4.0, 5.0, 5.0, 5.0, 5.0, 5.0]","[5216, 4638, 2370, 3985, 6119, 3358, 3916]","[15682.0, 15683.0, 15760.0, 16288.0, 16355.0, 16461.0, 16889.0]"
20291,"[4.0, 4.0, 5.0]","[87, 238, 3417]","[15701.0, 16034.0, 17003.0]"
20292,"[5.0, 5.0]","[5339, 4960]","[15720.0, 17003.0]"
20293,[5.0],[1471],[15748.0]
20294,"[5.0, 5.0, 3.0, 5.0]","[3032, 5843, 1803, 1488]","[15482.0, 15699.0, 15824.0, 16365.0]"
20295,[5.0],[3803],[15947.0]
20296,"[5.0, 5.0, 5.0, 5.0, 5.0, 4.0, 5.0, 5.0, 5.0]","[3546, 7023, 5601, 4670, 1008, 4594, 3817, 7232, 1876]","[16345.0, 16445.0, 16469.0, 16547.0, 16650.0, 16726.0, 17156.0, 17254.0, 17638.0]"
20297,"[5.0, 5.0]","[4088, 4571]","[15475.0, 16541.0]"
20298,[5.0],[6288],[15029.0]
20299,"[5.0, 5.0, 4.0, 4.0, 5.0, 4.0, 4.0, 4.0, 4.0, 5.0, 5.0, 5.0, 5.0, 5.0]","[1953, 995, 1516, 2418, 4477, 3369, 6053, 6450, 2865, 5328, 5371, 652, 5114, 4531]","[15474.0, 15474.0, 15483.0, 15502.0, 15503.0, 15504.0, 15515.0, 15550.0, 15587.0, 15711.0, 15960.0, 16464.0, 16587.0, 17055.0]"
20300,"[4.0, 4.0, 4.0, 4.0, 5.0, 4.0]","[4640, 3362, 4206, 6663, 4451, 4717]","[15524.0, 15775.0, 15985.0, 16038.0, 16432.0, 17586.0]"
20301,"[5.0, 5.0, 4.0, 3.0, 5.0, 5.0, 5.0, 4.0, 5.0, 5.0, 5.0]","[2899, 6369, 6083, 1753, 7060, 7184, 4314, 2123, 7325, 6852, 3135]","[15922.0, 15951.0, 16199.0, 16335.0, 16379.0, 16415.0, 16433.0, 16633.0, 16731.0, 16732.0, 16737.0]"
20302,"[5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0]","[6488, 5425, 1494, 1635, 6751, 4579, 6697, 1439, 5976, 5566]","[16040.0, 16073.0, 16164.0, 16206.0, 16299.0, 16328.0, 16473.0, 16564.0, 16713.0, 16834.0]"
20303,[5.0],[7042],[16404.0]
20304,"[5.0, 5.0]","[5954, 182]","[15937.0, 16520.0]"
20305,"[5.0, 5.0, 5.0]","[2697, 3309, 7218]","[15668.0, 15929.0, 17317.0]"
20306,[5.0],[2085],[16457.0]
20307,"[5.0, 5.0, 3.0, 3.0, 4.0, 5.0, 5.0, 5.0, 3.0, 5.0, 5.0, 5.0, 1.0, 5.0, 5.0, 4.0]","[1278, 2772, 2827, 1570, 7454, 7199, 1227, 2866, 2253, 6484, 905, 1116, 5231, 7211, 2980, 1927]","[15759.0, 15762.0, 15854.0, 15938.0, 16112.0, 16120.0, 16339.0, 16711.0, 16750.0, 16753.0, 16759.0, 16925.0, 16949.0, 17059.0, 17382.0, 17609.0]"
20308,"[5.0, 4.0, 5.0, 1.0, 5.0]","[1517, 5724, 479, 3643, 2744]","[15804.0, 15936.0, 16268.0, 16275.0, 17366.0]"
20309,[5.0],[4850],[17340.0]
20310,"[5.0, 5.0]","[6072, 6160]","[15747.0, 16290.0]"
20311,"[5.0, 3.0]","[1873, 3631]","[15530.0, 16403.0]"
20312,"[4.0, 5.0]","[4673, 1529]","[16207.0, 16254.0]"
20313,"[1.0, 4.0]","[5741, 5429]","[15578.0, 15634.0]"
20314,"[2.0, 2.0, 1.0, 5.0, 5.0, 5.0, 5.0, 5.0]","[5741, 5741, 290, 509, 5228, 3381, 4462, 7051]","[15559.0, 15563.0, 15627.0, 15670.0, 15740.0, 15850.0, 16705.0, 17061.0]"
20315,"[5.0, 5.0, 4.0, 5.0, 5.0, 5.0]","[4867, 509, 4460, 4514, 6836, 4031]","[15703.0, 15737.0, 15756.0, 15758.0, 15794.0, 16567.0]"
20316,[5.0],[7186],[16717.0]
20317,[5.0],[1567],[15693.0]
20318,"[5.0, 4.0]","[4789, 1471]","[15712.0, 15882.0]"
20319,[5.0],[5401],[16644.0]
20320,[5.0],[1067],[17567.0]
